Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5ct	ORFlen	UTR5len	UTR5Ct
CNI02030	RNA	JdAGO1	6	31	1	22	NA	NA	2736	NA	1848	80	NA
CNI02040	RNA	JdAGO1	1	1	0	3	0	1	153	NA	1029	346	9
CNI02050	RNA	JdAGO1	0	0	0	8	NA	NA	492	NA	2853	95	NA
CNI02060	RNA	JdAGO1	2	3	0	1	0	1	223	NA	1317	356	32
CNI02070	RNA	JdAGO1	0	2	1	1	1	2	104	NA	1500	731	19
CNI02080	RNA	JdAGO1	1	1	3	10	0	2	598	NA	1626	216	37
CNI02090	RNA	JdAGO1	1	7	1	7	2	7	1443	NA	3069	120	7
CNI02100	RNA	JdAGO1	4	15	0	18	NA	NA	720	NA	816	85	NA
CNI02110	RNA	JdAGO1	0	17	2	10	NA	NA	1665	NA	2028	105	NA
CNI02120	RNA	JdAGO1	4	13	6	25	5	11	1334	NA	1182	119	3
CNI02130	RNA	JdAGO1	1	7	0	5	NA	NA	374	NA	798	89	NA
CNI02140	RNA	JdAGO1	0	3	1	1	NA	NA	1440	NA	6054	27	NA
CNI02150	RNA	JdAGO1	7	114	17	54	NA	NA	4430	NA	897	46	NA
CNI02160	RNA	JdAGO1	0	0	0	1	NA	NA	226	NA	2157	229	NA
CNI02170	RNA	JdAGO1	31	254	44	229	NA	NA	3607	NA	387	94	NA
CNI02180	RNA	JdAGO1	1	1	0	2	0	1	255	NA	2358	1585	68
CNI02190	RNA	JdAGO1	1	1	0	0	0	0	89	NA	1734	348	23
CNI02200	RNA	JdAGO1	0	5	1	1	NA	NA	648	NA	1374	36	NA
CNI02210	RNA	JdAGO1	22	129	29	75	NA	NA	3482	NA	477	67	NA
CNI02220	RNA	JdAGO1	1	7	3	9	NA	NA	3312	NA	3870	137	NA
CNI02230	RNA	JdAGO1	0	4	5	10	0	1	749	NA	1764	68	4
CNI02240	RNA	JdAGO1	2	15	2	16	NA	NA	934	NA	996	80	NA
CNI02250	RNA	JdAGO1	0	4	1	2	2	5	534	NA	1719	281	33
CNI02260	RNA	JdAGO1	0	0	0	0	1	3	221	NA	2748	234	1
CNI02270	RNA	JdAGO1	5	25	2	13	0	11	451	NA	342	273	32
CNI02280	RNA	JdAGO1	2	6	0	5	0	0	923	NA	2250	407	1
CNI02290	RNA	JdAGO1	0	4	2	5	NA	NA	681	NA	1350	292	NA
CNI02300	RNA	JdAGO1	2	8	3	7	NA	NA	287	NA	570	85	NA
CNI02310	RNA	JdAGO1	0	5	1	7	NA	NA	1341	NA	3324	35	NA
CNI02320	RNA	JdAGO1	0	4	1	5	NA	NA	425	NA	1329	75	NA
CNI02330	RNA	JdAGO1	1	5	0	6	0	3	1375	NA	2781	455	45
CNI02340	RNA	JdAGO1	0	2	0	2	NA	NA	640	NA	1683	102	NA
CNI02350	RNA	JdAGO1	0	0	0	0	NA	NA	35	NA	1638	56	NA
CNI02360	RNA	JdAGO1	4	14	0	6	0	3	895	NA	1182	147	17
CNI02370	RNA	JdAGO1	2	21	7	26	NA	NA	1752	NA	1305	153	NA
CNI02380	RNA	JdAGO1	6	19	1	17	NA	NA	1560	NA	1557	63	NA
CNI02390	RNA	JdAGO1	1	5	0	5	NA	NA	496	NA	1632	54	NA
CNI02400	RNA	JdAGO1	6	25	4	23	NA	NA	931	NA	882	10	NA
CNI02410	RNA	JdAGO1	2	10	4	21	0	0	871	NA	990	115	3
CNI02420	RNA	JdAGO1	0	14	0	4	NA	NA	686	NA	936	188	NA
CNI02440	RNA	JdAGO1	12	133	28	118	NA	NA	3093	NA	471	152	NA
CNI02450	RNA	JdAGO1	3	8	0	4	NA	NA	268	NA	1386	29	NA
CNI02460	RNA	JdAGO1	31	102	5	68	NA	NA	8507	NA	1659	33	NA
CNI02470	RNA	JdAGO1	4	10	8	32	NA	NA	6860	NA	2463	92	NA
CNI02480	RNA	JdAGO1	1	5	1	6	NA	NA	477	NA	2082	80	NA
CNI02490	RNA	JdAGO1	2	5	1	7	NA	NA	453	NA	2019	28	NA
CNI02500	RNA	JdAGO1	8	28	6	34	NA	NA	827	NA	621	59	NA
CNI02510	RNA	JdAGO1	7	36	11	41	NA	NA	9520	NA	2685	45	NA
CNI02520	RNA	JdAGO1	5	18	2	27	NA	NA	1137	NA	927	41	NA
CNI02530	RNA	JdAGO1	2	4	1	7	NA	NA	594	NA	948	172	NA
CNI02540	RNA	JdAGO1	2	20	1	11	3	51	2136	NA	996	84	14
CNI02545	RNA	JdAGO1	0	4	2	6	NA	NA	386	NA	444	106	NA
CNI02550	RNA	JdAGO1	0	3	1	7	NA	NA	1365	NA	3117	50	NA
CNI02560	RNA	JdAGO1	18	114	15	74	0	0	4985	NA	999	310	0
CNI02570	RNA	JdAGO1	3	28	3	22	2	6	1359	NA	1041	108	3
CNI02590	RNA	JdAGO1	82	500	70	401	NA	NA	5497	NA	219	38	NA
CNI02600	RNA	JdAGO1	11	41	8	72	NA	NA	8623	NA	2727	44	NA
CNI02610	RNA	JdAGO1	6	16	6	27	NA	NA	866	NA	753	37	NA
CNI02620	RNA	JdAGO1	14	63	5	32	NA	NA	1762	NA	486	226	NA
CNI02630	RNA	JdAGO1	40	295	69	360	NA	NA	6975	NA	498	86	NA
CNI02640	RNA	JdAGO1	NA	NA	1	13	NA	NA	NA	NA	756	-7	NA
CNI02650	RNA	JdAGO1	1	24	3	26	NA	NA	2496	NA	1347	12	NA
CNI02660	RNA	JdAGO1	1	5	3	3	0	0	777	NA	2307	602	0
CNI02670	RNA	JdAGO1	0	1	1	6	NA	NA	540	NA	2424	380	NA
CNI02680	RNA	JdAGO1	8	36	12	60	NA	NA	4211	NA	891	298	NA
CNI02690	RNA	JdAGO1	1	4	0	0	3	8	157	NA	1254	148	67
CNI02700	RNA	JdAGO1	5	19	3	15	NA	NA	1879	NA	1749	370	NA
CNI02710	RNA	JdAGO1	3	5	0	5	NA	NA	2802	NA	3849	85	NA
CNI02720	RNA	JdAGO1	12	51	7	66	NA	NA	3292	NA	1029	35	NA
CNI02730	RNA	JdAGO1	0	0	0	1	NA	NA	62	NA	1341	124	NA
CNI02740	RNA	JdAGO1	0	0	0	4	0	0	268	NA	3927	387	2
CNI02750	RNA	JdAGO1	8	23	12	30	NA	NA	2118	NA	1182	109	NA
CNI02760	RNA	JdAGO1	0	0	0	2	0	4	1908	NA	3531	50	11
CNI02770	RNA	JdAGO1	0	1	0	0	0	0	108	NA	2679	616	48
CNI02780	RNA	JdAGO1	0	0	0	0	0	0	0	NA	366	108	0
CNI02790	RNA	JdAGO1	0	1	1	1	0	0	616	NA	1776	331	17
CNI02800	RNA	JdAGO1	0	2	8	98	0	1	10765	NA	1593	75	1
CNI02805	RNA	JdAGO1	0	0	0	2	NA	NA	37	NA	1188	27	NA
CNI02810	RNA	JdAGO1	0	3	0	1	NA	NA	704	NA	2862	209	NA
CNI02830	RNA	JdAGO1	2	8	2	6	NA	NA	2632	NA	2427	129	NA
CNI02840	RNA	JdAGO1	1	2	0	2	NA	NA	624	NA	2193	159	NA
CNI02850	RNA	JdAGO1	7	37	16	51	NA	NA	3598	NA	1455	77	NA
CNI02860	RNA	JdAGO1	1	3	0	3	1	2	938	NA	2679	102	6
CNI02870	RNA	JdAGO1	1	8	3	5	0	2	1808	NA	3117	195	24
CNI02880	RNA	JdAGO1	2	11	4	13	2	9	3134	NA	3750	67	70
CNI02890	RNA	JdAGO1	4	14	6	9	0	11	729	NA	1269	85	2
CNI02900	RNA	JdAGO1	1	11	2	14	NA	NA	594	NA	771	81	NA
CNI02910	RNA	JdAGO1	0	0	0	1	0	0	13	NA	432	463	24
CNI02920	RNA	JdAGO1	54	183	19	165	NA	NA	3527	NA	279	116	NA
CNI02930	RNA	JdAGO1	9	44	6	45	NA	NA	2305	NA	1074	56	NA
CNI02940	RNA	JdAGO1	6	32	4	22	NA	NA	1215	NA	990	132	NA
CNI02950	RNA	JdAGO1	0	6	4	9	NA	NA	1630	NA	2646	154	NA
CNI02960	RNA	JdAGO1	3	7	0	7	0	5	754	NA	1569	356	0
CNI02965	RNA	JdAGO1	6	20	2	21	3	15	557	NA	489	766	296
CNI02970	RNA	JdAGO1	0	9	1	7	NA	NA	1199	NA	1995	134	NA
CNI02980	RNA	JdAGO1	0	4	2	4	0	6	721	NA	1704	681	165
CNI02990	RNA	JdAGO1	0	0	0	0	NA	NA	19	NA	3063	66	NA
CNI03010	RNA	JdAGO1	2	5	1	6	0	0	481	NA	1974	84	0
CNI03020	RNA	JdAGO1	1	5	3	10	NA	NA	365	NA	918	83	NA
CNI03030	RNA	JdAGO1	13	37	0	51	NA	NA	2010	NA	822	74	NA
CNI03040	RNA	JdAGO1	1	2	1	3	NA	NA	349	NA	1416	142	NA
CNI03050	RNA	JdAGO1	8	72	13	76	NA	NA	2139	NA	585	137	NA
CNI03060	RNA	JdAGO1	0	9	0	6	0	8	353	NA	510	94	31
CNI03070	RNA	JdAGO1	2	21	1	25	NA	NA	2209	NA	1788	106	NA
CNI03075	RNA	JdAGO1	0	0	0	0	0	0	8	NA	1266	314	0
CNI03080	RNA	JdAGO1	7	38	6	37	NA	NA	1443	NA	759	33	NA
CNI03090	RNA	JdAGO1	0	5	2	4	NA	NA	735	NA	2511	23	NA
CNI03100	RNA	JdAGO1	2	14	1	5	NA	NA	762	NA	1383	48	NA
CNI03110	RNA	JdAGO1	0	0	0	0	NA	NA	429	NA	3627	70	NA
CNI03120	RNA	JdAGO1	4	25	4	25	0	0	1661	NA	1350	84	1
CNI03130	RNA	JdAGO1	0	3	0	5	0	2	571	NA	2094	1882	363
CNI03140	RNA	JdAGO1	4	46	4	38	NA	NA	1918	NA	882	91	NA
CNI03150	RNA	JdAGO1	1	3	0	4	NA	NA	607	NA	1908	34	NA
CNI03160	RNA	JdAGO1	5	56	10	41	NA	NA	5311	NA	1893	20	NA
CNI03170	RNA	JdAGO1	16	55	13	41	1	7	2083	NA	765	47	0
CNI03180	RNA	JdAGO1	3	15	5	27	4	12	1813	NA	1122	144	32
CNI03190	RNA	JdAGO1	8	81	8	57	NA	NA	2733	NA	627	151	NA
CNI03200	RNA	JdAGO1	6	35	5	12	0	0	7625	NA	3204	352	18
CNI03210	RNA	JdAGO1	0	0	0	0	NA	NA	525	NA	2976	229	NA
CNI03220	RNA	JdAGO1	0	3	0	1	NA	NA	59	NA	771	301	NA
CNI03230	RNA	JdAGO1	0	3	1	7	0	0	139	NA	609	223	22
CNI03250	RNA	JdAGO1	1	9	0	7	6	12	1354	NA	1797	164	60
CNI03260	RNA	JdAGO1	0	1	1	2	NA	NA	72	NA	720	162	NA
CNI03270	RNA	JdAGO1	23	89	14	101	NA	NA	9839	NA	1914	55	NA
CNI03280	RNA	JdAGO1	0	8	0	10	0	0	1966	NA	2781	314	1
CNI03290	RNA	JdAGO1	1	10	2	10	NA	NA	633	NA	2796	127	NA
CNI03300	RNA	JdAGO1	9	20	3	11	NA	NA	4284	NA	4068	151	NA
CNI03310	RNA	JdAGO1	13	36	2	31	NA	NA	1269	NA	555	113	NA
CNI03320	RNA	JdAGO1	22	90	3	28	NA	NA	3042	NA	999	25	NA
CNI03330	RNA	JdAGO1	1	1	0	1	0	2	118	NA	903	221	0
CNI03340	RNA	JdAGO1	0	0	7	38	5	30	2765	NA	1095	128	253
CNI03350	RNA	JdAGO1	0	2	0	1	NA	NA	549	NA	3663	80	NA
CNI03370	RNA	JdAGO1	2	3	4	7	NA	NA	1165	NA	3228	31	NA
CNI03380	RNA	JdAGO1	2	14	0	0	NA	NA	188	NA	579	16	NA
CNI03390	RNA	JdAGO1	0	0	0	0	0	0	536	NA	4092	78	4
CNI03400	RNA	JdAGO1	0	0	0	0	0	0	89	NA	2784	790	40
CNI03410	RNA	JdAGO1	1	1	0	1	2	6	488	NA	1953	328	4
CNI03420	RNA	JdAGO1	10	87	11	97	0	3	3507	NA	840	92	2
CNI03430	RNA	JdAGO1	21	88	6	49	NA	NA	1500	NA	342	81	NA
CNI03440	RNA	JdAGO1	8	29	0	14	NA	NA	2999	NA	2022	51	NA
CNI03450	RNA	JdAGO1	4	4	2	5	0	4	224	NA	513	360	31
CNI03460	RNA	JdAGO1	3	9	3	5	NA	NA	1183	NA	2022	109	NA
CNI03470	RNA	JdAGO1	1	1	1	4	NA	NA	498	NA	1383	136	NA
CNI03480	RNA	JdAGO1	2	10	3	5	NA	NA	392	NA	1068	137	NA
CNI03490	RNA	JdAGO1	0	9	0	3	0	0	1202	NA	1698	435	2
CNI03510	RNA	JdAGO1	0	0	0	0	0	0	205	NA	1761	686	90
CNI03520	RNA	JdAGO1	NA	NA	10	57	NA	NA	NA	NA	2049	-10	NA
CNI03530	RNA	JdAGO1	8	154	15	104	NA	NA	2474	NA	486	9	NA
CNI03540	RNA	JdAGO1	2	3	0	0	0	0	563	NA	3798	745	89
CNI03560	RNA	JdAGO1	8	33	3	21	NA	NA	2795	NA	1746	106	NA
CNI03580	RNA	JdAGO1	5	9	0	4	1	3	193	NA	564	219	51
CNI03590	RNA	JdAGO1	1	9	2	7	0	0	376	NA	1656	159	0
CNI03600	RNA	JdAGO1	1	11	2	10	NA	NA	604	NA	876	212	NA
CNI03610	RNA	JdAGO1	9	109	23	108	NA	NA	2988	NA	573	86	NA
CNI03620	RNA	JdAGO1	0	3	3	5	NA	NA	747	NA	2256	3	NA
CNI03630	RNA	JdAGO1	5	20	3	7	NA	NA	1938	NA	1977	51	NA
CNI03640	RNA	JdAGO1	21	49	17	84	NA	NA	11516	NA	2409	52	NA
CNI03650	RNA	JdAGO1	1	3	2	6	NA	NA	435	NA	1842	126	NA
CNI03660	RNA	JdAGO1	2	5	0	3	1	2	126	NA	675	1410	202
CNI03670	RNA	JdAGO1	2	14	1	19	NA	NA	2132	NA	2037	24	NA
CNI03680	RNA	JdAGO1	0	2	2	5	NA	NA	1966	NA	5481	79	NA
CNI03690	RNA	JdAGO1	9	19	1	3	0	2	567	NA	996	209	0
CNI03700	RNA	JdAGO1	2	8	2	8	NA	NA	492	NA	900	101	NA
CNI03710	RNA	JdAGO1	15	72	10	67	0	1	3806	NA	1614	161	2
CNI03720	RNA	JdAGO1	1	7	0	6	NA	NA	1387	NA	2514	106	NA
CNI03730	RNA	JdAGO1	2	8	1	10	NA	NA	376	NA	438	63	NA
CNI03740	RNA	JdAGO1	1	2	0	4	0	2	317	NA	1749	87	9
CNI03750	RNA	JdAGO1	8	23	2	24	NA	NA	804	NA	711	62	NA
CNI03760	RNA	JdAGO1	42	207	26	98	NA	NA	4733	NA	453	65	NA
CNI03770	RNA	JdAGO1	25	118	33	133	NA	NA	5902	NA	747	63	NA
CNI03780	RNA	JdAGO1	34	203	44	253	0	1	3124	NA	288	136	2
CNI03790	RNA	JdAGO1	2	8	0	2	NA	NA	244	NA	870	32	NA
CNI03800	RNA	JdAGO1	0	0	2	2	NA	NA	204	NA	2037	58	NA
CNI03810	RNA	JdAGO1	5	32	8	38	NA	NA	1063	NA	318	109	NA
CNI03820	RNA	JdAGO1	0	0	0	0	0	0	586	NA	6945	119	0
CNI03830	RNA	JdAGO1	1	20	2	20	NA	NA	2131	NA	1536	27	NA
CNI03840	RNA	JdAGO1	2	5	1	3	0	0	1479	NA	3339	1648	9
CNI03850	RNA	JdAGO1	1	6	0	4	NA	NA	1094	NA	2589	89	NA
CNI03860	RNA	JdAGO1	6	47	7	26	0	1	5199	NA	2484	428	5
CNI03870	RNA	JdAGO1	2	2	0	0	0	2	1252	NA	3168	105	25
CNI03880	RNA	JdAGO1	0	5	1	4	0	4	142	NA	912	107	2
CNI03890	RNA	JdAGO1	1	4	2	6	2	2	350	NA	1239	46	8
CNI03900	RNA	JdAGO1	1	2	2	5	NA	NA	476	NA	2607	28	NA
CNI03910	RNA	JdAGO1	3	8	1	4	0	3	406	NA	1722	204	0
CNI03920	RNA	JdAGO1	0	0	0	0	0	3	170	NA	1539	62	5
CNI03930	RNA	JdAGO1	5	16	1	13	NA	NA	902	NA	834	62	NA
CNI03940	RNA	JdAGO1	0	3	0	4	NA	NA	902	NA	1836	84	NA
CNI03950	RNA	JdAGO1	81	193	16	99	NA	NA	8206	NA	1131	65	NA
CNI03960	RNA	JdAGO1	7	29	8	24	NA	NA	1071	NA	552	9	NA
CNI03970	RNA	JdAGO1	20	123	29	139	NA	NA	5073	NA	618	83	NA
CNI03980	RNA	JdAGO1	3	21	3	19	NA	NA	2349	NA	1632	27	NA
CNI03990	RNA	JdAGO1	0	2	2	7	NA	NA	406	NA	990	80	NA
CNI04000	RNA	JdAGO1	0	0	0	0	NA	NA	148	NA	2001	79	NA
CNI04020	RNA	JdAGO1	0	1	1	2	NA	NA	521	NA	2337	30	NA
CNI04030	RNA	JdAGO1	4	24	3	19	NA	NA	1817	NA	1818	56	NA
CNI04040	RNA	JdAGO1	0	6	1	13	NA	NA	1522	NA	1728	41	NA
CNI04050	RNA	JdAGO1	3	7	2	7	NA	NA	642	NA	1179	12	NA
CNI04060	RNA	JdAGO1	4	21	3	16	NA	NA	870	NA	960	74	NA
CNI04070	RNA	JdAGO1	0	6	0	0	1	6	583	NA	2115	36	7
CNI04080	RNA	JdAGO1	0	5	1	5	NA	NA	414	NA	1209	47	NA
CNI04090	RNA	JdAGO1	9	25	5	15	NA	NA	899	NA	810	64	NA
CNI04100	RNA	JdAGO1	0	1	1	4	1	1	327	NA	1626	716	98
CNI04110	RNA	JdAGO1	6	34	10	32	NA	NA	2025	NA	1089	94	NA
CNI04120	RNA	JdAGO1	6	30	11	25	NA	NA	1974	NA	759	104	NA
CNI04130	RNA	JdAGO1	0	7	0	1	0	4	388	NA	1119	321	15
CNI04140	RNA	JdAGO1	0	0	0	0	NA	NA	48	NA	1428	110	NA
CNI04150	RNA	JdAGO1	1	8	0	9	NA	NA	656	NA	1605	110	NA
CNI04160	RNA	JdAGO1	0	6	1	9	1	5	1392	NA	3075	120	22
CNI04170	RNA	JdAGO1	1	9	2	9	NA	NA	1292	NA	2412	23	NA
CNI04180	RNA	JdAGO1	0	3	1	6	NA	NA	759	NA	2478	47	NA
CNI04190	RNA	JdAGO1	0	2	2	4	0	0	209	NA	795	238	8
CNI04200	RNA	JdAGO1	0	4	0	5	NA	NA	616	NA	675	99	NA
CNI04210	RNA	JdAGO1	0	0	0	0	NA	NA	38	NA	1572	29	NA
CNI04220	RNA	JdAGO1	14	64	14	65	NA	NA	1949	NA	678	117	NA
CNI04230	RNA	JdAGO1	8	60	3	25	NA	NA	3135	NA	990	68	NA
CNI04240	RNA	JdAGO1	2	6	1	5	0	5	225	NA	747	2513	703
CNI04250	RNA	JdAGO1	16	48	0	19	0	0	1881	NA	1239	114	0
CNI04260	RNA	JdAGO1	22	90	6	54	NA	NA	1678	NA	390	56	NA
CNI04270	RNA	JdAGO1	6	16	1	5	NA	NA	1830	NA	2868	100	NA
CNI04280	RNA	JdAGO1	0	2	1	2	NA	NA	1111	NA	4560	35	NA
CNI04290	RNA	JdAGO1	0	1	0	1	NA	NA	806	NA	3387	34	NA
CNI04305	RNA	JdAGO1	1	3	0	3	1	5	610	NA	2094	228	13
CNI04320	RNA	JdAGO1	0	0	0	0	0	3	606	NA	2580	158	34
CNI04330	RNA	JdAGO1	3	7	1	5	NA	NA	758	NA	1578	24	NA
CNI04340	RNA	JdAGO1	117	498	93	316	NA	NA	21011	NA	879	136	NA
CNI04350	RNA	JdAGO1	1	4	1	4	0	6	1297	NA	2991	799	192
CNI04360	RNA	JdAGO1	1	6	1	2	NA	NA	348	NA	924	121	NA
CNI04370	RNA	JdAGO1	89	234	8	37	NA	NA	7171	NA	1035	56	NA
CNI04380	RNA	JdAGO1	1	5	0	4	NA	NA	224	NA	897	75	NA
CNI04390	RNA	JdAGO1	0	0	0	0	0	0	15	NA	723	45	0
CNI04400	RNA	JdAGO1	2	7	0	1	NA	NA	426	NA	1341	173	NA
CNI04410	RNA	JdAGO1	2	14	5	19	NA	NA	603	NA	864	2	NA
CNI04420	RNA	JdAGO1	0	0	0	0	NA	NA	8	NA	1062	62	NA
CNJ00010	RNA	JdAGO1	NA	NA	0	0	NA	NA	NA	NA	4203	-3	NA
CNJ00030	RNA	JdAGO1	15	37	5	37	1	1	1200	NA	759	131	1
CNJ00050	RNA	JdAGO1	3	9	0	2	NA	NA	370	NA	948	58	NA
CNJ00060	RNA	JdAGO1	3	29	7	29	NA	NA	1407	NA	873	132	NA
CNJ00070	RNA	JdAGO1	0	2	1	2	0	0	345	NA	1935	93	11
CNJ00080	RNA	JdAGO1	4	42	6	44	2	5	4563	NA	1899	70	15
CNJ00090	RNA	JdAGO1	13	50	9	25	NA	NA	1857	NA	549	88	NA
CNJ00100	RNA	JdAGO1	2	14	1	15	NA	NA	4133	NA	2691	387	NA
CNJ00110	RNA	JdAGO1	21	71	9	55	NA	NA	3692	NA	978	46	NA
CNJ00130	RNA	JdAGO1	1	13	2	18	NA	NA	3151	NA	3012	91	NA
CNJ00140	RNA	JdAGO1	0	3	0	1	NA	NA	373	NA	1908	80	NA
CNJ00150	RNA	JdAGO1	21	71	5	57	NA	NA	973	NA	264	47	NA
CNJ00160	RNA	JdAGO1	5	15	1	14	NA	NA	1311	NA	1605	173	NA
CNJ00170	RNA	JdAGO1	0	0	0	4	NA	NA	80	NA	675	556	NA
CNJ00180	RNA	JdAGO1	38	203	38	252	NA	NA	7185	NA	672	69	NA
CNJ00190	RNA	JdAGO1	2	4	0	3	0	0	225	NA	684	99	8
CNJ00200	RNA	JdAGO1	1	20	0	2	NA	NA	1439	NA	1722	80	NA
CNJ00210	RNA	JdAGO1	1	6	2	9	NA	NA	2744	NA	2697	48	NA
CNJ00220	RNA	JdAGO1	11	35	12	43	0	1	4335	NA	2133	58	0
CNJ00230	RNA	JdAGO1	1	22	5	22	NA	NA	968	NA	642	87	NA
CNJ00240	RNA	JdAGO1	0	0	0	2	NA	NA	181	NA	1293	89	NA
CNJ00250	RNA	JdAGO1	2	14	4	22	0	11	3647	NA	3108	940	4
CNJ00260	RNA	JdAGO1	12	60	2	30	NA	NA	2714	NA	1074	35	NA
CNJ00270	RNA	JdAGO1	0	1	1	4	1	1	97	NA	345	720	46
CNJ00280	RNA	JdAGO1	0	8	1	7	4	15	2330	NA	2433	1221	85
CNJ00290	RNA	JdAGO1	0	1	0	2	NA	NA	349	NA	2025	658	NA
CNJ00300	RNA	JdAGO1	4	22	4	23	4	18	3192	NA	1839	275	17
CNJ00310	RNA	JdAGO1	0	4	0	2	NA	NA	532	NA	1305	448	NA
CNJ00320	RNA	JdAGO1	0	0	0	0	0	0	67	NA	1017	848	41
CNJ00330	RNA	JdAGO1	0	2	0	2	NA	NA	282	NA	2397	114	NA
CNJ00340	RNA	JdAGO1	2	11	2	7	1	17	621	NA	834	67	0
CNJ00350	RNA	JdAGO1	1	2	2	5	0	0	293	NA	2436	136	7
CNJ00360	RNA	JdAGO1	0	1	0	1	0	0	199	NA	1647	65	10
CNJ00370	RNA	JdAGO1	0	3	0	2	NA	NA	180	NA	1221	70	NA
CNJ00390	RNA	JdAGO1	4	10	4	7	NA	NA	1536	NA	3093	49	NA
CNJ00400	RNA	JdAGO1	1	6	1	2	2	7	940	NA	3081	544	44
CNJ00410	RNA	JdAGO1	112	294	19	157	NA	NA	12506	NA	1500	478	NA
CNJ00413	RNA	JdAGO1	0	0	0	0	NA	NA	56	NA	1341	335	NA
CNJ00415	RNA	JdAGO1	1	18	6	18	NA	NA	1419	NA	1161	77	NA
CNJ00430	RNA	JdAGO1	2	11	4	18	0	1	1552	NA	1926	73	0
CNJ00460	RNA	JdAGO1	68	294	48	171	NA	NA	17989	NA	1347	61	NA
CNJ00470	RNA	JdAGO1	2	2	0	0	0	1	226	NA	1554	83	4
CNJ00475	RNA	JdAGO1	5	25	3	20	NA	NA	568	NA	354	243	NA
CNJ00480	RNA	JdAGO1	13	54	8	46	NA	NA	1860	NA	534	75	NA
CNJ00490	RNA	JdAGO1	7	26	0	0	NA	NA	87	NA	2778	176	NA
CNJ00493	RNA	JdAGO1	2	3	0	2	1	3	652	NA	2676	252	3
CNJ00495	RNA	JdAGO1	0	1	1	2	NA	NA	49	NA	411	3	NA
CNJ00500	RNA	JdAGO1	2	15	1	6	NA	NA	530	NA	741	130	NA
CNJ00510	RNA	JdAGO1	14	96	36	143	NA	NA	4437	NA	546	45	NA
CNJ00520	RNA	JdAGO1	8	18	6	16	NA	NA	5120	NA	2199	41	NA
CNJ00530	RNA	JdAGO1	0	2	0	0	0	2	255	NA	1107	89	9
CNJ00540	RNA	JdAGO1	0	1	0	0	1	1	241	NA	3147	79	12
CNJ00550	RNA	JdAGO1	0	1	0	0	0	0	137	NA	1662	810	33
CNJ00560	RNA	JdAGO1	1	2	0	1	2	3	328	NA	2439	248	26
CNJ00570	RNA	JdAGO1	0	1	0	1	0	0	265	NA	2238	219	2
CNJ00580	RNA	JdAGO1	0	0	0	0	0	2	145	NA	2424	160	10
CNJ00585	RNA	JdAGO1	7	26	6	21	NA	NA	2775	NA	876	230	NA
CNJ00590	RNA	JdAGO1	0	10	3	13	NA	NA	1021	NA	2202	181	NA
CNJ00600	RNA	JdAGO1	1	10	2	3	NA	NA	664	NA	1593	307	NA
CNJ00605	RNA	JdAGO1	0	0	0	1	NA	NA	37	NA	903	61	NA
CNJ00610	RNA	JdAGO1	1	3	1	1	1	2	618	NA	2721	194	3
CNJ00620	RNA	JdAGO1	2	8	1	4	NA	NA	622	NA	1557	86	NA
CNJ00630	RNA	JdAGO1	0	1	1	1	NA	NA	269	NA	3549	8	NA
CNJ00640	RNA	JdAGO1	18	78	13	78	1	2	5216	NA	1212	257	50
CNJ00650	RNA	JdAGO1	12	103	21	47	NA	NA	3571	NA	738	146	NA
CNJ00660	RNA	JdAGO1	3	9	1	7	NA	NA	985	NA	1956	83	NA
CNJ00670	RNA	JdAGO1	1	8	2	5	NA	NA	745	NA	2070	233	NA
CNJ00680	RNA	JdAGO1	1	4	1	5	NA	NA	599	NA	1866	141	NA
CNJ00690	RNA	JdAGO1	0	0	0	0	0	1	138	NA	1683	701	167
CNJ00700	RNA	JdAGO1	1	8	0	4	0	1	297	NA	834	329	16
CNJ00710	RNA	JdAGO1	1	18	4	12	NA	NA	621	NA	690	635	NA
CNJ00720	RNA	JdAGO1	1	2	0	2	0	4	558	NA	2613	526	18
CNJ00730	RNA	JdAGO1	0	10	2	3	NA	NA	832	NA	1734	398	NA
CNJ00740	RNA	JdAGO1	2	9	3	21	NA	NA	1961	NA	1374	101	NA
CNJ00750	RNA	JdAGO1	52	284	78	467	NA	NA	8061	NA	453	98	NA
CNJ00760	RNA	JdAGO1	0	0	0	1	0	0	189	NA	1935	843	74
CNJ00770	RNA	JdAGO1	2	4	1	3	0	0	1344	NA	2973	95	0
CNJ00800	RNA	JdAGO1	20	67	5	42	0	0	12856	NA	3450	150	0
CNJ00810	RNA	JdAGO1	0	5	0	0	0	1	862	NA	3018	59	0
CNJ00820	RNA	JdAGO1	1	9	4	8	NA	NA	802	NA	1602	90	NA
CNJ00830	RNA	JdAGO1	3	11	1	12	NA	NA	2577	NA	2496	36	NA
CNJ00840	RNA	JdAGO1	7	24	0	39	NA	NA	1873	NA	567	73	NA
CNJ00850	RNA	JdAGO1	3	8	1	7	NA	NA	899	NA	1551	38	NA
CNJ00860	RNA	JdAGO1	6	8	1	3	NA	NA	2482	NA	3840	75	NA
CNJ00870	RNA	JdAGO1	2	19	2	17	3	18	1036	NA	822	85	33
CNJ00880	RNA	JdAGO1	1	3	1	13	2	2	494	NA	1473	120	0
CNJ00890	RNA	JdAGO1	6	52	0	4	NA	NA	1597	NA	948	108	NA
