Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
NCU07820 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.000	81-85	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07821 Ntermext	0.004	No mitochondrial presequence	23(MPP)	0.000	8-12,72-76	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07822 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.222	74-78	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07823 Ntermext	0.006	No mitochondrial presequence	86(MPP)	-0.012	41-45,57-61,69-73	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07824 Ntermext	0.016	No mitochondrial presequence	34(MPP)	-0.059	81-85,96-100	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07825 Ntermext	0.039	No mitochondrial presequence	15(MPP)	0.133	7-11,28-32	13-22-low	-	-	-	-	-	-	-	-	-	-	-	6-11	-	-	
NCU07826 Ntermext	0.085	No mitochondrial presequence	58(MPP)	0.034	55-59,62-66	15-24-high	-	-	-	-	-	-	-	-	-	-	20-25	-	-	-	
NCU07827 Ntermext	0.004	No mitochondrial presequence	18(MPP)	0.056	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07828 Ntermext	0.007	No mitochondrial presequence	11(MPP)	0.091	51-55	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07829 Ntermext	0.190	No mitochondrial presequence	29(MPP)	0.069	1-5	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07830 Ntermext	0.003	No mitochondrial presequence	53(MPP), 54(Icp55)	0.038	50-54	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07831 Ntermext	0.022	No mitochondrial presequence	26(MPP)	0.115	23-27,88-92	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07832 Ntermext	0.000	No mitochondrial presequence	78(MPP)	0.038	65-69	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07833 Ntermext	0.015	No mitochondrial presequence	38(MPP)	0.079	92-96	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07834 Ntermext	0.014	No mitochondrial presequence	49(MPP)	0.061		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07836 Ntermext	0.900	Possessing mitochondrial presequence	19(MPP), 20(Icp55)	0.105	6-10,45-49,85-89	2-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07837 Ntermext	0.007	No mitochondrial presequence	89(MPP)	-0.112	10-14	19-28-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	-	
NCU07838 Ntermext	0.003	No mitochondrial presequence	50(MPP)	-0.120		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07839 Ntermext	0.003	No mitochondrial presequence	72(MPP)	0.014		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07840 Ntermext	0.000	No mitochondrial presequence	13(MPP)	0.000		2-11-low	-	-	-	-	-	-	3-8	-	-	-	-	-	-	-	
NCU07841 Ntermext	0.054	No mitochondrial presequence	90(MPP), 91(Icp55)	0.100	87-91	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07842 Ntermext	0.061	No mitochondrial presequence	6(MPP)	0.333		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07843 Ntermext	0.011	No mitochondrial presequence	33(MPP)	0.152	71-75	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07844 Ntermext	0.057	No mitochondrial presequence	25(MPP)	0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07845 Ntermext	0.037	No mitochondrial presequence	38(MPP)	0.105		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07846 Ntermext	0.000	No mitochondrial presequence	82(MPP)	-0.024		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07847 Ntermext	0.005	No mitochondrial presequence	46(MPP)	0.109	19-23	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07848 Ntermext	0.051	No mitochondrial presequence	53(MPP), 54(Icp55)	0.075		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07849 Ntermext	0.000	No mitochondrial presequence	70(MPP)	0.000	11-15	5-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07850 Ntermext	0.005	No mitochondrial presequence	73(MPP)	-0.068	37-41,67-71	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07851 Ntermext	0.086	No mitochondrial presequence	33(MPP)	0.091	52-56	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07852 Ntermext	0.708	Possessing mitochondrial presequence	22(MPP)	0.136	19-23,24-28,55-59,59-63	3-12-low	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
NCU07853 Ntermext	0.023	No mitochondrial presequence	13(MPP)	0.077		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07854 Ntermext	0.101	No mitochondrial presequence	24(MPP), 25(Icp55)	0.083		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07855 Ntermext	0.000	No mitochondrial presequence	51(MPP)	0.098		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07856 Ntermext	0.005	No mitochondrial presequence	6(MPP)	0.167	53-57	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07857 Ntermext	0.071	No mitochondrial presequence	71(MPP)	0.141	17-21	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07858 Ntermext	0.317	No mitochondrial presequence	30(MPP)	0.133	27-31	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07859 Ntermext	0.188	No mitochondrial presequence	25(MPP)	0.160		1-10-high	-	-	-	-	-	-	-	-	21-26	-	-	-	-	-	
NCU07860 Ntermext	0.000	No mitochondrial presequence	55(MPP)	0.055	72-76,90-94	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07861 Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.074	65-69	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07862 Ntermext	0.006	No mitochondrial presequence	49(MPP)	0.143		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07863 Ntermext	0.000	No mitochondrial presequence	18(MPP)	-0.167	85-89	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07864 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.158	66-70	16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07865 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.036	87-91	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07866 Ntermext	0.443	Possessing mitochondrial presequence	35(MPP)	0.171	22-26	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07867 Ntermext	0.028	No mitochondrial presequence	47(MPP)	0.085	73-77	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07868 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.091		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07869 Ntermext	0.019	No mitochondrial presequence	56(MPP), 57(Icp55)	0.125		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07870 Ntermext	0.061	No mitochondrial presequence	22(MPP)	0.091	67-71	3-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07871 Ntermext	0.755	Possessing mitochondrial presequence	48(MPP)	0.146	3-7	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07872 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.019		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07874 Ntermext	0.000	No mitochondrial presequence	11(MPP), 19(Oct1)	-0.182		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07875 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.118	27-31,41-45	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07876 Ntermext	0.007	No mitochondrial presequence	75(MPP)	0.040	62-66	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07878 Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.114	11-15,28-32	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	11-16	-	
NCU07879 Ntermext	0.007	No mitochondrial presequence	74(MPP)	0.068		17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07880 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.062		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07881 Ntermext	0.004	No mitochondrial presequence	30(MPP)	0.067	27-31	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07883 Ntermext	0.031	No mitochondrial presequence	66(MPP)	0.030	16-20	15-24-low	-	-	-	-	-	-	-	-	23-28	-	-	-	-	-	
NCU07884 Ntermext	0.003	No mitochondrial presequence	71(MPP)	0.028		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07885 Ntermext	0.043	No mitochondrial presequence	26(MPP)	0.038	53-57	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07886 Ntermext	0.003	No mitochondrial presequence	8(MPP)	0.000	81-85	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07887 Ntermext	0.000	No mitochondrial presequence	87(MPP)	-0.046	63-67	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07888 Ntermext	0.015	No mitochondrial presequence	12(MPP)	0.167		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07889 Ntermext	0.017	No mitochondrial presequence	20(MPP)	0.000	37-41,52-56,86-90	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07891 Ntermext	0.221	No mitochondrial presequence	34(MPP), 42(Oct1)	0.176	67-71	10-19-low	15-20	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07892 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.375		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07893 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.081		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07894 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.043	37-41	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07895 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.038	66-70	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07896 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.045		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07897 Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.200	93-97	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07898 Ntermext	0.099	No mitochondrial presequence	20(MPP), 21(Icp55)	0.150		13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07899 Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.033		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07900 Ntermext	0.088	No mitochondrial presequence	10(MPP), 11(Icp55)	0.100		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07901 Ntermext	0.139	No mitochondrial presequence	13(MPP)	0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07902 Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.056	33-37,65-69	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07904 Ntermext	0.005	No mitochondrial presequence	42(MPP)	0.048	21-25	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07905 Ntermext	0.004	No mitochondrial presequence	13(MPP)	0.154	4-8	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07906 Ntermext	0.081	No mitochondrial presequence	51(MPP)	0.059		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07907 Ntermext	0.177	No mitochondrial presequence	6(MPP)	0.667		20-29-high	-	22-27	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07908 Ntermext	0.028	No mitochondrial presequence	32(MPP)	0.031		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07909 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.000		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07910 Ntermext	0.000	No mitochondrial presequence	62(MPP)	0.000		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07911 Ntermext	0.194	No mitochondrial presequence	40(MPP)	0.125	33-37	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07912 Ntermext	0.003	No mitochondrial presequence	69(MPP)	0.043		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07913 Ntermext	0.000	No mitochondrial presequence	73(MPP), 74(Icp55)	-0.260	57-61	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07914 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.062	94-98	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07915 Ntermext	0.700	Possessing mitochondrial presequence	13(MPP), 14(Icp55)	0.231	10-14,51-55	12-21-high	-	-	-	-	-	-	-	-	8-13	-	-	-	-	-	
NCU07916 Ntermext	0.145	No mitochondrial presequence	21(MPP)	0.095	2-6	1-17-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
NCU07917 Ntermext	0.269	No mitochondrial presequence	25(MPP), 33(Oct1)	0.040		13-22-low	24-29	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07918 Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.111		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07919 Ntermext	0.000	No mitochondrial presequence	13(MPP)	-0.154	79-83	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07920 Ntermext	0.022	No mitochondrial presequence	14(MPP)	0.071		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07921 Ntermext	0.275	No mitochondrial presequence	10(MPP)	0.200	10-14	10-19-high	12-17	-	-	-	-	-	-	-	-	-	-	-	10-15	-	
NCU07922 Ntermext	0.000	No mitochondrial presequence	77(MPP)	0.013		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07923 Ntermext	0.000	No mitochondrial presequence	88(MPP)	-0.011		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07924 Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.087		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07925 Ntermext	0.017	No mitochondrial presequence	42(MPP), 43(Icp55)	0.071	43-47	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07926 Ntermext	0.007	No mitochondrial presequence	21(MPP)	0.095	45-49,71-75	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07927 Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.000		4-13-low	-	-	-	-	-	-	9-14	-	-	-	-	-	-	8-13	
NCU07928 Ntermext	0.005	No mitochondrial presequence	9(MPP)	0.333		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07929 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.000	60-64	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07930 Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.029		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07931 Ntermext	0.000	No mitochondrial presequence	63(MPP)	0.048		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07932 Ntermext	0.099	No mitochondrial presequence	18(MPP), 19(Icp55)	0.167	72-76	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07933 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.118		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07934 Ntermext	0.070	No mitochondrial presequence	14(MPP)	0.071		1-12-high	-	-	-	-	-	-	-	-	7-12	-	-	-	-	-	
NCU07935 Ntermext	0.003	No mitochondrial presequence	66(MPP)	0.061		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07936 Ntermext	0.518	Possessing mitochondrial presequence	15(MPP)	0.067	79-83,96-100	11-20-high	-	-	-	-	-	-	12-17	-	-	-	-	-	-	11-16	
NCU07937 Ntermext	0.000	No mitochondrial presequence	81(MPP), 82(Icp55)	0.025		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07938 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.067	24-28	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07939 Ntermext	0.006	No mitochondrial presequence	42(MPP)	-0.071		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07940 Ntermext	0.011	No mitochondrial presequence	10(MPP)	0.100	39-43	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07941 Ntermext	0.033	No mitochondrial presequence	20(MPP), 21(Icp55)	0.000	42-46,93-97	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07942 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.080	62-66,74-78,88-92	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07943 Ntermext	0.000	No mitochondrial presequence	19(MPP)	-0.105	74-78	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07944 Ntermext	0.009	No mitochondrial presequence	23(MPP)	0.043	16-20,53-57	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	16-21	-	
NCU07945 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.073	46-50	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07946 Ntermext	0.007	No mitochondrial presequence	88(MPP), 89(Icp55)	0.011	3-7,91-95	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07947 Ntermext	0.008	No mitochondrial presequence	88(MPP), 89(Icp55)	0.034		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07948 Ntermext	0.012	No mitochondrial presequence	64(MPP), 72(Oct1)	0.062		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07949 Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.040	91-95	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07951 Ntermext	0.000	No mitochondrial presequence	13(MPP)	0.154	27-31	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07952 Ntermext	0.009	No mitochondrial presequence	37(MPP)	0.000		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07953 Ntermext	0.000	No mitochondrial presequence	78(MPP)	0.026	58-62	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07954 Ntermext	0.004	No mitochondrial presequence	15(MPP)	0.067	90-94	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07955 Ntermext	0.132	No mitochondrial presequence	71(MPP), 79(Oct1)	0.056	76-80	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07956 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111	96-100	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07957 Ntermext	0.010	No mitochondrial presequence	44(MPP)	0.114	6-10	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07958 Ntermext	0.042	No mitochondrial presequence	31(MPP)	0.000	56-60	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07959 Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.034		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07960 Ntermext	0.291	No mitochondrial presequence	26(MPP)	0.154		2-11-high	-	-	-	-	-	-	-	7-12	-	-	-	-	-	6-11	
NCU07962 Ntermext	0.006	No mitochondrial presequence	27(MPP)	0.037		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07963 Ntermext	0.000	No mitochondrial presequence	56(MPP), 57(Icp55)	0.089	49-53,53-57,73-77	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07964 Ntermext	0.064	No mitochondrial presequence	12(MPP)	0.083	73-77	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07965 Ntermext	0.004	No mitochondrial presequence	35(MPP), 36(Icp55)	0.057	63-67	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07966 Ntermext	0.000	No mitochondrial presequence	88(MPP)	-0.057	44-48	6-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07967 Ntermext	0.208	No mitochondrial presequence	15(MPP)	0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07969 Ntermext	0.003	No mitochondrial presequence	36(MPP)	0.083		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07970 Ntermext	0.382	No mitochondrial presequence	57(MPP)	0.070	27-31	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07971 Ntermext	0.010	No mitochondrial presequence	69(MPP)	-0.029		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07972 Ntermext	0.000	No mitochondrial presequence	43(MPP)	0.116		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07973 Ntermext	0.053	No mitochondrial presequence	32(MPP)	0.125	6-10,48-52,81-85	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07974 Ntermext	0.033	No mitochondrial presequence	20(MPP)	0.050		21-30-high	-	-	-	-	-	-	-	-	-	-	14-19	-	-	-	
NCU07975 Ntermext	0.008	No mitochondrial presequence	78(MPP)	0.090		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07976 Ntermext	0.000	No mitochondrial presequence	83(MPP)	-0.265		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07977 Ntermext	0.006	No mitochondrial presequence	27(MPP)	0.037	2-6	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07978 Ntermext	0.343	No mitochondrial presequence	18(MPP)	0.222		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07979 Ntermext	0.047	No mitochondrial presequence	16(MPP)	0.250		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07981 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07982 Ntermext	0.980	Possessing mitochondrial presequence	51(MPP)	0.157	13-17,16-20	13-22-low	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
NCU07983 Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.030		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07984 Ntermext	0.000	No mitochondrial presequence	70(MPP)	0.029		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07985 Ntermext	0.740	Possessing mitochondrial presequence	18(MPP)	0.167		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07986 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.041	46-50,66-70	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07987 Ntermext	0.000	No mitochondrial presequence	13(MPP), 14(Icp55)	0.000	49-53	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07988 Ntermext	0.033	No mitochondrial presequence	6(MPP), 7(Icp55)	0.000	55-59,58-62	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07989 Ntermext	0.038	No mitochondrial presequence	38(MPP)	0.105	16-20,35-39,60-64,84-88	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07990 Ntermext	0.006	No mitochondrial presequence	18(MPP)	0.111	57-61,93-97	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07991 Ntermext	0.454	Possessing mitochondrial presequence	47(MPP)	0.191		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07992 Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.091		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07993 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.132		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07994 Ntermext	0.067	No mitochondrial presequence	55(MPP)	0.127	42-46,53-57	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07995 Ntermext	0.985	Possessing mitochondrial presequence	22(MPP)	0.273	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
NCU07996 Ntermext	0.000	No mitochondrial presequence	72(MPP)	-0.069		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07997 Ntermext	0.005	No mitochondrial presequence	62(MPP)	0.129	46-50	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU07998 Ntermext	0.008	No mitochondrial presequence	23(MPP), 24(Icp55)	-0.087	24-28	1-12-low	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
NCU07999 Ntermext	0.084	No mitochondrial presequence	30(MPP), 31(Icp55)	0.100	36-40,73-77,86-90	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08000 Ntermext	0.024	No mitochondrial presequence	25(MPP)	0.000	22-26	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08001 Ntermext	0.012	No mitochondrial presequence	6(MPP), 7(Icp55)	0.167	76-80	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08002 Ntermext	0.070	No mitochondrial presequence	61(MPP)	0.115	36-40	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08003 Ntermext	0.005	No mitochondrial presequence	23(MPP), 31(Oct1)	0.130		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08004 Ntermext	0.006	No mitochondrial presequence	63(MPP), 64(Icp55)	0.079	60-64	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08005 Ntermext	0.150	No mitochondrial presequence	51(MPP), 52(Icp55)	0.137		11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
