Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
C6_03510C_A Ntermext	0.058	No mitochondrial presequence	70(MPP)	0.071		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03520C_A Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.017	55-59	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03530C_A Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03540W_A Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.032		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03550C_A Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.048	63-67	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03560W_A Ntermext	0.000	No mitochondrial presequence	10(MPP)	-0.100	71-75	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03570W_A Ntermext	0.007	No mitochondrial presequence	14(MPP), 22(Oct1)	0.071	20-24	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03580W_A Ntermext	0.083	No mitochondrial presequence	25(MPP)	0.200	16-20	14-23-high	-	-	-	-	-	-	-	-	-	-	-	15-20	-	-	
C6_03590C_A Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.167		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03600C_A Ntermext	0.017	No mitochondrial presequence	63(MPP)	0.079	23-27	11-20-low	-	-	-	-	-	-	-	-	-	-	-	22-27	23-28	-	
C6_03610W_A Ntermext	0.027	No mitochondrial presequence	7(MPP)	0.286		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03620C_A Ntermext	0.016	No mitochondrial presequence	52(MPP)	-0.038	78-82	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03630W_A Ntermext	0.350	No mitochondrial presequence	35(MPP), 36(Icp55)	0.057	15-19	15-24-high	-	-	-	-	-	-	-	-	18-23	-	-	-	-	-	
C6_03640W_A Ntermext	0.292	No mitochondrial presequence	32(MPP)	0.094	36-40,94-98	20-29-high	-	-	-	-	-	-	-	-	23-28	-	22-27	-	-	-	
C6_03650C_A Ntermext	0.000	No mitochondrial presequence	55(MPP)	0.018		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03660C_A Ntermext	0.004	No mitochondrial presequence	8(MPP)	0.500		19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03670C_A Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.333		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03690W_A Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.000		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03700W_A Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.000		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03710W_A Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.029	74-78	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03720W_A Ntermext	0.259	No mitochondrial presequence	25(MPP), 26(Icp55)	0.080	4-8,37-41	4-13-low	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
C6_03730C_A Ntermext	0.452	Possessing mitochondrial presequence	14(MPP)	0.214	3-7,7-11,55-59	3-12-high	-	-	-	-	-	-	-	-	-	-	-	6-11	7-12	-	
C6_03740W_A Ntermext	0.239	No mitochondrial presequence	31(MPP)	0.161	41-45,45-49	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03750C_A Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056		19-28-low	-	-	-	-	-	-	23-28	-	-	-	-	-	-	-	
C6_03760C_A Ntermext	0.000	No mitochondrial presequence	13(MPP), 14(Icp55)	0.077	93-97	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03770C_A Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.031		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03780C_A Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.083	48-52	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03790C_A Ntermext	0.154	No mitochondrial presequence	31(MPP)	0.129		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03800C_A Ntermext	0.025	No mitochondrial presequence	31(MPP)	0.000	73-77	11-20-low	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
C6_03810W_A Ntermext	0.138	No mitochondrial presequence	94(MPP)	0.096	24-28	2-11-low	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
C6_03820C_A Ntermext	0.393	Possessing mitochondrial presequence	14(MPP)	0.143	60-64	15-24-high	-	-	-	-	-	-	-	15-20	-	14-19	-	-	-	-	
C6_03830W_A Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03840C_A Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.125	88-92	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03850C_A Ntermext	0.010	No mitochondrial presequence	38(MPP)	0.105		6-17-high	-	-	-	-	-	-	13-18	-	-	-	-	-	-	12-17	
C6_03860C_A Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.000	36-40	14-23-low	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
C6_03880W_A Ntermext	0.086	No mitochondrial presequence	67(MPP)	0.045	74-78	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03890C_A Ntermext	0.003	No mitochondrial presequence	10(MPP)	0.100	37-41,95-99	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03900W_A Ntermext	0.385	No mitochondrial presequence	23(MPP)	0.000	20-24,40-44,58-62	9-18-high	-	-	-	-	-	-	-	10-15	-	-	-	19-24	20-25	9-14	
C6_03910C_A Ntermext	0.000	No mitochondrial presequence	65(MPP), 66(Icp55)	-0.092		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03920W_A Ntermext	0.000	No mitochondrial presequence	37(MPP), 45(Oct1)	-0.054	34-38	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03930W_A Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.026		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03940C_A Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.118	73-77	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03950C_A Ntermext	0.000	No mitochondrial presequence	95(MPP)	-0.189		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03960W_A Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.033	40-44,43-47	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03990C_A Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.020	71-75	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04030W_A Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.080	22-26,49-53	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04040C_A Ntermext	0.004	No mitochondrial presequence	47(MPP)	0.085		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04050W_A Ntermext	0.019	No mitochondrial presequence	12(MPP)	0.250		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04060W_A Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.103		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04070C_A Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.000	42-46,54-58	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04080W_A Ntermext	0.000	No mitochondrial presequence	63(MPP)	-0.270		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04100W_A Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.042	40-44	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04110W_A Ntermext	0.026	No mitochondrial presequence	73(MPP)	0.096		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04120C_A Ntermext	0.046	No mitochondrial presequence	22(MPP)	0.091		10-19-low	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
C6_04130C_A Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.024	74-78	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04140C_A Ntermext	0.007	No mitochondrial presequence	26(MPP)	0.192		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04150W_A Ntermext	0.000	No mitochondrial presequence	59(MPP)	0.000	57-61,91-95	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04160C_A Ntermext	0.003	No mitochondrial presequence	29(MPP)	0.241	15-19,42-46	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04170C_A Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.065	63-67	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04180W_A Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.026	81-85	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04190C_A Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.043		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04200C_A Ntermext	0.003	No mitochondrial presequence	38(MPP)	0.000		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04210C_A Ntermext	0.487	Possessing mitochondrial presequence	37(MPP), 38(Icp55)	0.189		15-24-low	-	4-9	6-11	-	-	2-7	-	-	-	1-6	-	-	-	-	
C6_04230W_A Ntermext	0.000	No mitochondrial presequence	93(MPP)	-0.043	57-61	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04240W_A Ntermext	0.000	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.214	73-77	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04250W_A Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.027	36-40	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04260C_A Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.154		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04270W_A Ntermext	0.012	No mitochondrial presequence	15(MPP), 16(Icp55)	0.067	10-14,29-33	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04280W_A Ntermext	0.009	No mitochondrial presequence	16(MPP)	0.125	4-8,72-76	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04290W_A Ntermext	0.004	No mitochondrial presequence	56(MPP)	0.036	78-82	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04300W_A Ntermext	0.362	No mitochondrial presequence	28(MPP), 36(Oct1)	0.071	6-10,60-64,66-70	9-18-high	-	-	-	-	-	-	-	-	-	-	-	5-10	-	-	
C6_04310W_A Ntermext	0.039	No mitochondrial presequence	31(MPP), 32(Icp55)	0.097	12-16,15-19,35-39,66-70,69-73,82-86	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04320C_A Ntermext	0.005	No mitochondrial presequence	36(MPP), 37(Icp55)	-0.056	12-16,90-94	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04330W_A Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.024		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04340W_A Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.000	79-83	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04350C_A Ntermext	0.000	No mitochondrial presequence	94(MPP)	-0.021		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04360C_A Ntermext	0.000	No mitochondrial presequence	91(MPP)	-0.077	75-79	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04370W_A Ntermext	0.000	No mitochondrial presequence	85(MPP)	-0.059		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04380W_A Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.029	74-78	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04400W_A Ntermext	0.063	No mitochondrial presequence	58(MPP)	0.103		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04410C_A Ntermext	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	0.000	63-67	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04420W_A Ntermext	0.013	No mitochondrial presequence	78(MPP)	-0.026	67-71,82-86	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04430W_A Ntermext	0.061	No mitochondrial presequence	52(MPP)	0.096		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04440C_A Ntermext	0.018	No mitochondrial presequence	45(MPP)	0.067		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04450W_A Ntermext	0.927	Possessing mitochondrial presequence	13(MPP), 14(Icp55)	0.231	87-91,90-94	2-11-high	-	9-14	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04470C_A Ntermext	0.025	No mitochondrial presequence	75(MPP)	0.040		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04480C_A Ntermext	0.000	No mitochondrial presequence	20(MPP)	-0.100	90-94	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04490W_A Ntermext	0.016	No mitochondrial presequence	79(MPP)	0.076	42-46	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04500C_A Ntermext	0.009	No mitochondrial presequence	58(MPP)	0.069	61-65	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04510C_A Ntermext	0.007	No mitochondrial presequence	18(MPP)	0.000	12-16,49-53	1-10-low	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
C6_04520W_A Ntermext	0.000	No mitochondrial presequence	37(MPP)	-0.081	62-66,74-78	3-12-low	-	-	-	-	-	-	-	-	23-28	-	-	-	-	-	
C6_04530C_A Ntermext	0.006	No mitochondrial presequence	52(MPP)	0.154	36-40,61-65,65-69,76-80	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04540C_A Ntermext	0.010	No mitochondrial presequence	24(MPP)	0.000		16-29-high	-	20-25	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04550C_A Ntermext	0.304	No mitochondrial presequence	25(MPP)	0.040	22-26	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04560W_A Ntermext	0.977	Possessing mitochondrial presequence	9(MPP), 17(Oct1)	0.222	6-10,70-74,81-85,93-97	21-30-low	-	-	-	-	-	-	-	-	4-9	-	-	-	-	-	
C6_04570W_A Ntermext	0.000	No mitochondrial presequence	24(MPP)	-0.125	75-79	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04580W_A Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.031		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04590C_A Ntermext	0.006	No mitochondrial presequence	22(MPP)	0.045	64-68	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04600W_A Ntermext	0.004	No mitochondrial presequence	37(MPP)	0.027		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04610C_A Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.121	30-34,40-44	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04620C_A Ntermext	0.000	No mitochondrial presequence	43(MPP)	-0.093	65-69	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04650W_A Ntermext	0.003	No mitochondrial presequence	27(MPP)	-0.185		17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00020C_A Ntermext	0.087	No mitochondrial presequence	8(MPP)	0.500	21-25,35-39,76-80	20-29-high	-	-	-	-	-	-	11-16	-	-	10-15	-	-	-	-	
C7_00030W_A Ntermext	0.000	No mitochondrial presequence	26(MPP)	-0.038		1-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00040C_A Ntermext	0.000	No mitochondrial presequence	88(MPP)	-0.068	11-15,64-68,85-89	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00050C_A Ntermext	0.007	No mitochondrial presequence	34(MPP)	0.147	31-35,96-100	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00060C_A Ntermext	0.358	No mitochondrial presequence	23(MPP)	0.130		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00070C_A Ntermext	0.000	No mitochondrial presequence	43(MPP)	-0.070		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00080C_A Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.049		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00090C_A Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.031	61-65	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00100W_A Ntermext	0.004	No mitochondrial presequence	54(MPP)	0.019	51-55	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00110W_A Ntermext	0.004	No mitochondrial presequence	75(MPP)	-0.040	13-17,67-71	8-17-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
C7_00120W_A Ntermext	0.186	No mitochondrial presequence	47(MPP)	0.085	12-16,25-29	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00130W_A Ntermext	0.003	No mitochondrial presequence	14(MPP)	0.143	21-25	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00140C_A Ntermext	0.020	No mitochondrial presequence	44(MPP)	0.000		15-25-low	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
C7_00150W_A Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.080	22-26	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00160C_A Ntermext	0.322	No mitochondrial presequence	32(MPP)	0.312	82-86	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00170W_A Ntermext	0.004	No mitochondrial presequence	34(MPP)	0.029		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00180W_A Ntermext	0.206	No mitochondrial presequence	21(MPP)	0.238	10-14	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00190W_A Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00200W_A Ntermext	0.000	No mitochondrial presequence	82(MPP)	-0.037	57-61,66-70	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00210C_A Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.040		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00220W_A Ntermext	0.032	No mitochondrial presequence	55(MPP)	0.109	70-74	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00230W_A Ntermext	0.040	No mitochondrial presequence	15(MPP)	-0.133		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00240W_A Ntermext	0.003	No mitochondrial presequence	18(MPP)	-0.111	58-62	7-16-low	-	-	-	-	-	-	-	-	-	18-23	-	-	-	-	
C7_00250C_A Ntermext	0.000	No mitochondrial presequence	67(MPP)	-0.015		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00260C_A Ntermext	0.007	No mitochondrial presequence	69(MPP)	-0.014	66-70	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00270W_A Ntermext	0.009	No mitochondrial presequence	48(MPP)	-0.042	1-5,77-81	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00280W_A Ntermext	0.015	No mitochondrial presequence	36(MPP)	0.028		15-24-high	-	-	-	-	-	-	18-23	-	-	17-22	-	-	-	-	
C7_00290C_A Ntermext	0.000	No mitochondrial presequence	18(MPP)	-0.056		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00300W_A Ntermext	0.543	Possessing mitochondrial presequence	39(MPP)	0.103		2-11-high	-	-	-	-	-	-	14-19	-	-	-	-	-	-	13-18	
C7_00310C_A Ntermext	0.305	No mitochondrial presequence	32(MPP)	0.188	13-17,29-33	8-17-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
C7_00320C_A Ntermext	0.026	No mitochondrial presequence	30(MPP)	0.067	1-5,28-32	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00330C_A Ntermext	0.591	Possessing mitochondrial presequence	8(MPP)	0.250	6-10	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00340C_A Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.029	66-70	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00350C_A Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.100		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00360W_A Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.048	31-35	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00370W_A Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.015		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00380W_A Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.019	87-91	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00390W_A Ntermext	0.684	Possessing mitochondrial presequence	30(MPP), 38(Oct1)	0.167		9-18-high	-	-	-	-	-	-	11-16	-	-	-	-	-	-	10-15	
C7_00400W_A Ntermext	0.000	No mitochondrial presequence	92(MPP)	-0.011	24-28,27-31	19-28-low	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
C7_00410C_A Ntermext	0.025	No mitochondrial presequence	10(MPP)	0.100		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00420C_A Ntermext	0.000	No mitochondrial presequence	27(MPP)	-0.074		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00430W_A Ntermext	0.032	No mitochondrial presequence	8(MPP)	0.250	1-5,92-96	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00440C_A Ntermext	0.003	No mitochondrial presequence	15(MPP)	-0.267		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00450C_A Ntermext	0.000	No mitochondrial presequence	67(MPP), 75(Oct1)	-0.104	64-68,75-79	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00460W_A Ntermext	0.009	No mitochondrial presequence	65(MPP)	0.015		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00470C_A Ntermext	0.646	Possessing mitochondrial presequence	13(MPP)	0.077	22-26	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00480W_A Ntermext	0.000	No mitochondrial presequence	83(MPP)	-0.060		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00490C_A Ntermext	0.000	No mitochondrial presequence	67(MPP), 68(Icp55)	-0.075	65-69	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00500W_A Ntermext	0.000	No mitochondrial presequence	54(MPP)	0.037		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00510W_A Ntermext	0.004	No mitochondrial presequence	72(MPP)	0.083		3-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00520W_A Ntermext	0.003	No mitochondrial presequence	66(MPP)	-0.061		11-20-low	-	-	-	-	-	19-24	-	-	-	-	-	-	-	-	
C7_00530C_A Ntermext	0.031	No mitochondrial presequence	20(MPP)	0.450	81-85	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00550C_A Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00560C_A Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.000	22-26,72-76	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00570W_A Ntermext	0.007	No mitochondrial presequence	50(MPP)	0.040		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00580C_A Ntermext	0.034	No mitochondrial presequence	36(MPP)	0.056	62-66	11-20-low	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	-	
C7_00590W_A Ntermext	0.000	No mitochondrial presequence	86(MPP)	-0.058	59-63,83-87	11-20-low	-	-	-	-	-	-	-	-	-	12-17	-	-	-	-	
C7_00600C_A Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.024		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00610C_A Ntermext	0.005	No mitochondrial presequence	23(MPP)	0.174	88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00620W_A Ntermext	0.004	No mitochondrial presequence	7(MPP)	0.000		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00630C_A Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.055		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00640C_A Ntermext	0.033	No mitochondrial presequence	61(MPP)	0.148	1-5,5-9	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00650W_A Ntermext	0.670	Possessing mitochondrial presequence	39(MPP), 40(Icp55)	0.154	31-35,75-79	13-25-high	-	-	-	-	-	13-18	20-25	-	-	12-17	-	-	-	19-24	
C7_00660W_A Ntermext	0.010	No mitochondrial presequence	39(MPP), 40(Icp55)	0.051		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00670C_A Ntermext	0.022	No mitochondrial presequence	11(MPP)	0.182	96-100	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00680W_A Ntermext	0.122	No mitochondrial presequence	27(MPP)	0.185		6-15-high	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00690W_A Ntermext	0.044	No mitochondrial presequence	15(MPP)	0.133		2-11-high	-	-	-	-	-	-	6-11	-	-	-	10-15	-	-	5-10	
C7_00700W_A Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.077	93-97	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C7_00710W_A Ntermext	0.249	No mitochondrial presequence	39(MPP)	0.077	9-13,12-16	9-18-high	-	-	-	13-18	9-14	-	-	-	-	-	-	-	-	-	
