Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5ct	ORFlen	UTR5len	UTR5Ct
CNAG_03825	RNA	HdAGO1	0	0	0	0	0	0	5	NA	651	729	7
CNAG_03826	RNA	HdAGO1	1	7	1	1	NA	NA	340	NA	1695	158	NA
CNAG_03827	RNA	HdAGO1	0	1	0	0	0	2	198	NA	2949	48	1
CNAG_03828	RNA	HdAGO1	0	0	0	0	NA	NA	16	NA	1572	5	NA
CNAG_03829	RNA	HdAGO1	0	1	0	0	NA	NA	183	NA	1359	163	NA
CNAG_03830	RNA	HdAGO1	0	0	0	0	NA	NA	4	NA	912	77	NA
CNAG_03831	RNA	HdAGO1	NA	NA	0	0	NA	NA	NA	NA	537	-14	NA
CNAG_03832	RNA	HdAGO1	5	10	2	5	NA	NA	622	NA	1155	111	NA
CNAG_03833	RNA	HdAGO1	0	0	0	0	NA	NA	0	NA	1257	98	NA
CNAG_03834	RNA	HdAGO1	0	0	0	2	NA	NA	122	NA	1041	247	NA
CNAG_03835	RNA	HdAGO1	4	11	1	8	NA	NA	184	NA	339	37	NA
CNAG_03836	RNA	HdAGO1	0	3	0	2	0	0	177	NA	2070	901	6
CNAG_03837	RNA	HdAGO1	0	2	0	2	0	0	60	NA	711	38	0
CNAG_03838	RNA	HdAGO1	0	0	0	0	0	0	1	NA	1698	575	0
CNAG_03839	RNA	HdAGO1	1	3	0	3	NA	NA	516	NA	2619	67	NA
CNAG_03840	RNA	HdAGO1	0	6	0	7	0	0	544	NA	996	57	0
CNAG_03841	RNA	HdAGO1	0	1	0	0	0	0	396	NA	2586	451	31
CNAG_03842	RNA	HdAGO1	0	0	0	0	0	0	2	NA	2013	416	0
CNAG_03843	RNA	HdAGO1	0	0	0	1	NA	NA	121	NA	3504	30	NA
CNAG_03844	RNA	HdAGO1	0	1	0	0	NA	NA	42	NA	2355	15	NA
CNAG_03845	RNA	HdAGO1	0	1	0	0	0	0	180	NA	1755	158	7
CNAG_03846	RNA	HdAGO1	0	0	0	1	0	2	225	NA	1944	87	9
CNAG_03847	RNA	HdAGO1	0	0	2	6	NA	NA	473	NA	747	24	NA
CNAG_03848	RNA	HdAGO1	0	1	0	1	0	0	49	NA	1239	534	12
CNAG_03849	RNA	HdAGO1	0	2	0	2	NA	NA	342	NA	2829	438	NA
CNAG_03850	RNA	HdAGO1	0	3	0	0	0	1	415	NA	2646	128	1
CNAG_03851	RNA	HdAGO1	0	0	0	3	0	0	64	NA	1311	387	7
CNAG_03852	RNA	HdAGO1	0	1	0	1	NA	NA	43	NA	978	33	NA
CNAG_03853	RNA	HdAGO1	8	31	3	8	NA	NA	891	NA	570	58	NA
CNAG_03854	RNA	HdAGO1	0	0	0	1	NA	NA	152	NA	1539	119	NA
CNAG_03855	RNA	HdAGO1	0	0	0	0	NA	NA	55	NA	1269	92	NA
CNAG_03856	RNA	HdAGO1	2	22	1	8	NA	NA	1033	NA	1257	348	NA
CNAG_03857	RNA	HdAGO1	4	21	3	10	NA	NA	705	NA	762	112	NA
CNAG_03858	RNA	HdAGO1	4	15	1	12	NA	NA	382	NA	921	208	NA
CNAG_03859	RNA	HdAGO1	1	3	0	4	1	1	239	NA	2325	801	3
CNAG_03861	RNA	HdAGO1	29	132	9	113	NA	NA	2584	NA	429	110	NA
CNAG_03863	RNA	HdAGO1	4	19	2	21	NA	NA	1347	NA	1029	108	NA
CNAG_03864	RNA	HdAGO1	0	0	0	3	0	0	227	NA	1461	186	0
CNAG_03865	RNA	HdAGO1	0	5	0	0	NA	NA	150	NA	1140	92	NA
CNAG_03866	RNA	HdAGO1	0	2	0	0	NA	NA	107	NA	1575	202	NA
CNAG_03867	RNA	HdAGO1	0	0	0	0	0	0	1	NA	615	295	0
CNAG_03868	RNA	HdAGO1	1	5	0	5	NA	NA	260	NA	915	85	NA
CNAG_03869	RNA	HdAGO1	0	1	1	2	0	0	91	NA	609	97	2
CNAG_03870	RNA	HdAGO1	1	3	0	1	NA	NA	300	NA	1608	54	NA
CNAG_03871	RNA	HdAGO1	2	12	1	9	0	0	261	NA	465	234	59
CNAG_03872	RNA	HdAGO1	0	0	0	0	0	0	125	NA	2868	215	0
CNAG_03873	RNA	HdAGO1	0	2	1	2	0	0	92	NA	582	1812	1
CNAG_03874	RNA	HdAGO1	0	0	0	0	2	3	24	NA	1488	301	3
CNAG_03875	RNA	HdAGO1	2	6	2	9	NA	NA	520	NA	1164	179	NA
CNAG_03876	RNA	HdAGO1	3	5	0	6	0	0	170	NA	570	1667	47
CNAG_03877	RNA	HdAGO1	2	4	0	6	0	4	278	NA	1161	390	76
CNAG_03878	RNA	HdAGO1	2	7	1	4	0	0	484	NA	1329	100	2
CNAG_03881	RNA	HdAGO1	0	0	0	0	0	1	121	NA	2313	945	1
CNAG_03882	RNA	HdAGO1	1	5	0	3	0	0	192	NA	1128	513	1
CNAG_03883	RNA	HdAGO1	0	1	1	1	NA	NA	36	NA	678	246	NA
CNAG_03884	RNA	HdAGO1	0	0	0	0	0	1	347	NA	3702	816	11
CNAG_03885	RNA	HdAGO1	1	6	0	5	NA	NA	529	NA	714	3	NA
CNAG_03886	RNA	HdAGO1	0	4	1	5	1	2	432	NA	2304	110	0
CNAG_03887	RNA	HdAGO1	1	9	3	10	1	5	269	NA	600	106	2
CNAG_03888	RNA	HdAGO1	0	5	0	3	NA	NA	622	NA	3447	35	NA
CNAG_03889	RNA	HdAGO1	0	0	0	0	0	0	23	NA	1863	356	1
CNAG_03890	RNA	HdAGO1	0	2	0	2	NA	NA	328	NA	1350	46	NA
CNAG_03891	RNA	HdAGO1	36	117	9	65	NA	NA	7820	NA	1746	30	NA
CNAG_03892	RNA	HdAGO1	32	156	16	41	NA	NA	1920	NA	318	47	NA
CNAG_03893	RNA	HdAGO1	0	2	0	0	0	0	70	NA	2646	103	1
CNAG_03894	RNA	HdAGO1	0	0	0	0	0	0	3	NA	2199	666	0
CNAG_03896	RNA	HdAGO1	0	1	0	1	0	1	7	NA	369	1512	35
CNAG_03897	RNA	HdAGO1	3	14	2	12	NA	NA	487	NA	888	66	NA
CNAG_03898	RNA	HdAGO1	5	33	2	8	0	1	554	NA	819	101	0
CNAG_03899	RNA	HdAGO1	0	3	1	5	NA	NA	657	NA	2697	28	NA
CNAG_03900	RNA	HdAGO1	1	13	5	9	NA	NA	411	NA	882	32	NA
CNAG_03901	RNA	HdAGO1	0	2	0	1	NA	NA	210	NA	1593	81	NA
CNAG_03902	RNA	HdAGO1	0	1	0	2	NA	NA	284	NA	1845	105	NA
CNAG_03903	RNA	HdAGO1	0	2	0	2	NA	NA	407	NA	4356	348	NA
CNAG_03904	RNA	HdAGO1	3	16	2	13	NA	NA	976	NA	1245	48	NA
CNAG_03905	RNA	HdAGO1	2	11	0	5	NA	NA	272	NA	468	54	NA
CNAG_03906	RNA	HdAGO1	0	0	0	0	0	0	39	NA	894	64	0
CNAG_03907	RNA	HdAGO1	0	0	0	0	0	0	128	NA	2133	936	0
CNAG_03908	RNA	HdAGO1	1	4	1	1	0	0	290	NA	1869	253	0
CNAG_03909	RNA	HdAGO1	0	0	0	0	0	1	26	NA	1620	615	2
CNAG_03910	RNA	HdAGO1	0	0	0	0	0	0	35	NA	2037	351	0
CNAG_03911	RNA	HdAGO1	0	0	0	0	0	2	7	NA	2682	603	0
CNAG_03912	RNA	HdAGO1	1	1	0	2	0	0	48	NA	1263	514	15
CNAG_03913	RNA	HdAGO1	1	4	0	0	NA	NA	148	NA	969	183	NA
CNAG_03914	RNA	HdAGO1	0	1	0	1	0	1	193	NA	2505	714	1
CNAG_03915	RNA	HdAGO1	0	0	0	0	NA	NA	69	NA	1818	72	NA
CNAG_03916	RNA	HdAGO1	7	43	3	17	NA	NA	2627	NA	1671	68	NA
CNAG_03917	RNA	HdAGO1	0	1	0	1	NA	NA	363	NA	2478	52	NA
CNAG_03918	RNA	HdAGO1	0	1	0	0	NA	NA	255	NA	3867	132	NA
CNAG_03919	RNA	HdAGO1	1	5	1	3	NA	NA	128	NA	495	31	NA
CNAG_03920	RNA	HdAGO1	1	10	0	12	NA	NA	692	NA	1350	75	NA
CNAG_03921	RNA	HdAGO1	2	6	0	6	NA	NA	727	NA	2178	47	NA
CNAG_03922	RNA	HdAGO1	0	0	0	1	0	0	9	NA	891	261	0
CNAG_03923	RNA	HdAGO1	0	0	0	1	NA	NA	122	NA	2775	151	NA
CNAG_03924	RNA	HdAGO1	1	4	0	1	NA	NA	68	NA	1068	88	NA
CNAG_03925	RNA	HdAGO1	1	1	0	2	NA	NA	176	NA	549	73	NA
CNAG_03926	RNA	HdAGO1	0	9	0	5	2	7	843	NA	1197	66	46
CNAG_03927	RNA	HdAGO1	4	15	4	12	NA	NA	207	NA	357	43	NA
CNAG_03928	RNA	HdAGO1	0	2	0	3	NA	NA	198	NA	2085	156	NA
CNAG_03929	RNA	HdAGO1	0	1	0	0	0	2	195	NA	1620	108	1
CNAG_03930	RNA	HdAGO1	0	12	0	5	NA	NA	292	NA	891	46	NA
CNAG_03931	RNA	HdAGO1	8	32	3	18	NA	NA	1418	NA	1128	36	NA
CNAG_03932	RNA	HdAGO1	0	1	0	0	NA	NA	212	NA	2379	70	NA
CNAG_03933	RNA	HdAGO1	2	4	1	6	NA	NA	74	NA	219	156	NA
CNAG_03934	RNA	HdAGO1	0	0	0	0	0	0	4	NA	2679	209	0
CNAG_03935	RNA	HdAGO1	0	2	3	5	NA	NA	381	NA	2754	87	NA
CNAG_03936	RNA	HdAGO1	8	31	2	11	0	0	607	NA	636	145	1
CNAG_03937	RNA	HdAGO1	2	9	1	14	NA	NA	180	NA	360	88	NA
CNAG_03938	RNA	HdAGO1	0	0	0	0	0	0	4	NA	1245	1099	6
CNAG_03939	RNA	HdAGO1	0	1	0	3	0	0	386	NA	1827	323	1
CNAG_03940	RNA	HdAGO1	1	5	0	7	NA	NA	671	NA	2400	58	NA
CNAG_03941	RNA	HdAGO1	2	12	3	8	NA	NA	689	NA	759	109	NA
CNAG_03942	RNA	HdAGO1	0	0	0	4	NA	NA	578	NA	6201	145	NA
CNAG_03944	RNA	HdAGO1	12	57	6	52	NA	NA	2289	NA	1212	133	NA
CNAG_03945	RNA	HdAGO1	3	9	2	2	1	3	293	NA	1569	47	3
CNAG_03946	RNA	HdAGO1	2	5	0	1	0	0	113	NA	1302	54	0
CNAG_03948	RNA	HdAGO1	8	20	2	15	NA	NA	854	NA	1017	111	NA
CNAG_03949	RNA	HdAGO1	3	5	1	5	NA	NA	291	NA	948	64	NA
CNAG_03950	RNA	HdAGO1	0	1	1	6	NA	NA	1177	NA	4521	125	NA
CNAG_03951	RNA	HdAGO1	8	46	18	48	NA	NA	572	NA	234	118	NA
CNAG_03952	RNA	HdAGO1	7	26	2	13	0	2	507	NA	441	127	2
CNAG_03953	RNA	HdAGO1	0	3	5	17	NA	NA	460	NA	1479	55	NA
CNAG_03954	RNA	HdAGO1	7	15	5	9	0	0	420	NA	741	173	2
CNAG_03955	RNA	HdAGO1	0	0	1	1	0	4	151	NA	1743	49	1
CNAG_03956	RNA	HdAGO1	0	1	1	6	NA	NA	247	NA	1071	38	NA
CNAG_03957	RNA	HdAGO1	3	11	1	3	NA	NA	601	NA	915	45	NA
CNAG_03958	RNA	HdAGO1	0	4	1	7	0	0	198	NA	813	62	0
CNAG_03959	RNA	HdAGO1	3	57	7	42	NA	NA	1364	NA	642	98	NA
CNAG_03960	RNA	HdAGO1	1	6	0	4	0	0	137	NA	1764	221	3
CNAG_03961	RNA	HdAGO1	2	13	3	8	NA	NA	484	NA	759	106	NA
CNAG_03962	RNA	HdAGO1	1	3	2	3	NA	NA	581	NA	2901	22	NA
CNAG_03963	RNA	HdAGO1	0	3	1	3	NA	NA	112	NA	558	54	NA
CNAG_03964	RNA	HdAGO1	1	3	1	2	NA	NA	242	NA	1086	39	NA
CNAG_03965	RNA	HdAGO1	4	14	1	9	0	6	428	NA	759	65	6
CNAG_03966	RNA	HdAGO1	0	0	0	0	NA	NA	212	NA	3525	98	NA
CNAG_03967	RNA	HdAGO1	2	10	1	11	NA	NA	738	NA	1347	86	NA
CNAG_03968	RNA	HdAGO1	10	39	10	42	NA	NA	776	NA	606	15	NA
CNAG_03971	RNA	HdAGO1	0	0	0	0	0	0	0	NA	396	236	0
CNAG_03973	RNA	HdAGO1	1	4	0	0	0	0	169	NA	3000	306	6
CNAG_03974	RNA	HdAGO1	1	5	0	6	0	0	127	NA	930	136	1
CNAG_03975	RNA	HdAGO1	0	2	1	7	NA	NA	900	NA	2490	49	NA
CNAG_03976	RNA	HdAGO1	1	2	0	0	NA	NA	234	NA	1527	45	NA
CNAG_03977	RNA	HdAGO1	0	0	2	3	NA	NA	207	NA	2025	59	NA
CNAG_03978	RNA	HdAGO1	0	1	0	0	NA	NA	126	NA	1974	90	NA
CNAG_03979	RNA	HdAGO1	0	1	0	3	NA	NA	206	NA	819	59	NA
CNAG_03980	RNA	HdAGO1	NA	NA	0	0	NA	NA	NA	NA	624	-3	NA
CNAG_03982	RNA	HdAGO1	6	10	3	11	NA	NA	209	NA	609	52	NA
CNAG_03983	RNA	HdAGO1	9	50	2	7	NA	NA	1820	NA	960	53	NA
CNAG_03984	RNA	HdAGO1	1	3	2	4	NA	NA	237	NA	519	44	NA
CNAG_03985	RNA	HdAGO1	5	22	0	16	NA	NA	474	NA	459	68	NA
CNAG_03986	RNA	HdAGO1	6	17	5	21	NA	NA	900	NA	954	63	NA
CNAG_03987	RNA	HdAGO1	0	10	1	5	NA	NA	613	NA	1893	23	NA
CNAG_03988	RNA	HdAGO1	0	0	0	0	NA	NA	76	NA	1536	43	NA
CNAG_03989	RNA	HdAGO1	1	3	0	0	NA	NA	176	NA	2412	163	NA
CNAG_03990	RNA	HdAGO1	0	0	0	0	0	0	4	NA	372	433	2
CNAG_03991	RNA	HdAGO1	0	1	0	1	NA	NA	129	NA	1542	36	NA
CNAG_03992	RNA	HdAGO1	0	0	0	2	NA	NA	64	NA	1872	188	NA
CNAG_03993	RNA	HdAGO1	1	4	1	3	NA	NA	333	NA	792	74	NA
CNAG_03994	RNA	HdAGO1	0	0	1	1	NA	NA	124	NA	1113	1	NA
CNAG_03995	RNA	HdAGO1	NA	NA	0	2	NA	NA	NA	NA	624	-10	NA
CNAG_03996	RNA	HdAGO1	2	9	3	5	0	0	671	NA	2016	387	0
CNAG_03997	RNA	HdAGO1	0	0	0	0	NA	NA	10	NA	606	1	NA
CNAG_03998	RNA	HdAGO1	0	2	0	1	NA	NA	247	NA	1650	248	NA
CNAG_03999	RNA	HdAGO1	0	2	1	1	NA	NA	13	NA	504	314	NA
CNAG_04000	RNA	HdAGO1	1	4	2	5	NA	NA	371	NA	879	102	NA
CNAG_04001	RNA	HdAGO1	8	28	2	11	NA	NA	866	NA	771	97	NA
CNAG_04002	RNA	HdAGO1	0	5	3	21	NA	NA	883	NA	789	71	NA
CNAG_04003	RNA	HdAGO1	0	0	1	2	0	0	67	NA	1512	843	20
CNAG_04004	RNA	HdAGO1	293	815	192	836	NA	NA	27845	NA	780	52	NA
CNAG_04005	RNA	HdAGO1	1	1	0	0	NA	NA	345	NA	2142	726	NA
CNAG_04006	RNA	HdAGO1	0	0	0	0	0	0	2	NA	2991	370	0
CNAG_04007	RNA	HdAGO1	0	0	0	0	NA	NA	0	NA	1788	14	NA
CNAG_04008	RNA	HdAGO1	0	2	0	0	0	0	37	NA	1356	284	7
CNAG_04009	RNA	HdAGO1	0	2	0	4	NA	NA	850	NA	3045	48	NA
CNAG_04010	RNA	HdAGO1	3	12	3	10	NA	NA	560	NA	1308	118	NA
CNAG_04011	RNA	HdAGO1	248	1176	117	757	NA	NA	11977	NA	279	38	NA
CNAG_04012	RNA	HdAGO1	0	1	0	1	0	1	100	NA	2361	86	0
CNAG_04013	RNA	HdAGO1	0	0	1	2	0	0	305	NA	2466	91	6
CNAG_04014	RNA	HdAGO1	1	14	0	7	NA	NA	853	NA	1239	66	NA
CNAG_04015	RNA	HdAGO1	0	0	0	0	0	0	4	NA	594	722	8
CNAG_04016	RNA	HdAGO1	0	0	0	0	0	0	2	NA	897	740	1
CNAG_04017	RNA	HdAGO1	0	7	0	10	0	1	231	NA	549	52	0
CNAG_04018	RNA	HdAGO1	2	2	0	1	NA	NA	155	NA	1926	209	NA
CNAG_04021	RNA	HdAGO1	189	814	112	502	NA	NA	14924	NA	402	96	NA
CNAG_04022	RNA	HdAGO1	0	1	0	0	NA	NA	328	NA	2829	11	NA
CNAG_04023	RNA	HdAGO1	1	1	0	0	NA	NA	305	NA	2268	398	NA
CNAG_04024	RNA	HdAGO1	0	0	0	0	1	1	28	NA	1380	149	2
CNAG_04025	RNA	HdAGO1	0	0	0	0	0	0	1	NA	1140	516	0
CNAG_04026	RNA	HdAGO1	0	1	0	0	0	2	255	NA	2658	35	2
CNAG_04027	RNA	HdAGO1	0	0	0	0	0	0	8	NA	861	591	11
CNAG_04028	RNA	HdAGO1	14	64	6	36	0	0	2788	NA	1092	449	0
CNAG_04029	RNA	HdAGO1	0	0	0	0	0	0	9	NA	1770	266	1
CNAG_04030	RNA	HdAGO1	5	23	0	5	NA	NA	204	NA	303	111	NA
CNAG_04031	RNA	HdAGO1	0	0	1	1	NA	NA	62	NA	765	53	NA
CNAG_04032	RNA	HdAGO1	0	10	3	9	NA	NA	1128	NA	2454	185	NA
CNAG_04033	RNA	HdAGO1	1	3	1	2	NA	NA	480	NA	2871	45	NA
CNAG_04034	RNA	HdAGO1	0	1	0	1	0	0	8	NA	954	1406	26
CNAG_04035	RNA	HdAGO1	1	8	1	2	NA	NA	244	NA	1533	70	NA
CNAG_04036	RNA	HdAGO1	0	0	0	0	0	0	10	NA	1965	1583	7
CNAG_04037	RNA	HdAGO1	6	24	2	16	NA	NA	341	NA	324	93	NA
CNAG_04038	RNA	HdAGO1	0	0	0	0	NA	NA	38	NA	1608	294	NA
CNAG_04039	RNA	HdAGO1	2	21	9	20	NA	NA	371	NA	585	205	NA
CNAG_04040	RNA	HdAGO1	0	0	0	2	NA	NA	711	NA	2835	278	NA
CNAG_04041	RNA	HdAGO1	0	1	0	0	NA	NA	118	NA	3009	61	NA
CNAG_04042	RNA	HdAGO1	0	0	0	2	NA	NA	59	NA	1005	22	NA
CNAG_04043	RNA	HdAGO1	1	1	0	1	NA	NA	23	NA	414	118	NA
CNAG_04044	RNA	HdAGO1	0	3	3	6	NA	NA	270	NA	1344	111	NA
CNAG_04045	RNA	HdAGO1	4	11	4	12	NA	NA	312	NA	678	91	NA
CNAG_04046	RNA	HdAGO1	1	8	1	6	NA	NA	235	NA	585	46	NA
CNAG_04047	RNA	HdAGO1	0	0	0	0	0	0	49	NA	2214	349	0
CNAG_04048	RNA	HdAGO1	1	3	4	8	NA	NA	563	NA	1431	17	NA
CNAG_04049	RNA	HdAGO1	0	0	0	2	NA	NA	323	NA	2076	164	NA
CNAG_04050	RNA	HdAGO1	14	68	11	25	NA	NA	1014	NA	375	153	NA
CNAG_04051	RNA	HdAGO1	0	0	0	2	NA	NA	456	NA	4302	60	NA
CNAG_04052	RNA	HdAGO1	1	2	0	1	NA	NA	243	NA	2220	45	NA
CNAG_04053	RNA	HdAGO1	1	7	2	12	0	0	314	NA	699	473	1
CNAG_04054	RNA	HdAGO1	6	83	9	95	NA	NA	1849	NA	480	121	NA
CNAG_04055	RNA	HdAGO1	0	1	0	0	NA	NA	84	NA	1095	70	NA
CNAG_04056	RNA	HdAGO1	0	4	2	6	0	0	330	NA	1008	435	12
CNAG_04062	RNA	HdAGO1	1	2	0	2	0	0	405	NA	2310	900	1
CNAG_04063	RNA	HdAGO1	0	2	1	4	NA	NA	121	NA	657	108	NA
CNAG_04064	RNA	HdAGO1	19	64	8	52	0	0	969	NA	447	581	0
CNAG_04065	RNA	HdAGO1	0	3	1	7	NA	NA	95	NA	603	84	NA
CNAG_04066	RNA	HdAGO1	4	42	3	33	NA	NA	704	NA	462	67	NA
CNAG_04067	RNA	HdAGO1	0	1	0	0	0	0	85	NA	726	677	3
CNAG_04068	RNA	HdAGO1	49	194	NA	NA	NA	NA	4299	NA	471	98	NA
CNAG_04069	RNA	HdAGO1	0	8	1	2	NA	NA	452	NA	1659	29	NA
CNAG_04070	RNA	HdAGO1	1	1	0	1	1	1	235	NA	3111	61	1
CNAG_04071	RNA	HdAGO1	3	14	0	10	NA	NA	734	NA	900	36	NA
CNAG_04072	RNA	HdAGO1	21	64	4	33	NA	NA	1049	NA	546	15	NA
CNAG_04073	RNA	HdAGO1	1	3	0	0	NA	NA	348	NA	3951	88	NA
CNAG_04074	RNA	HdAGO1	3	17	8	20	0	0	2210	NA	2490	106	0
CNAG_04076	RNA	HdAGO1	0	5	3	6	3	5	81	NA	375	193	79
CNAG_04077	RNA	HdAGO1	0	0	0	0	0	0	1	NA	288	321	0
CNAG_04078	RNA	HdAGO1	0	8	0	7	0	0	410	NA	969	257	0
CNAG_04079	RNA	HdAGO1	1	7	1	5	NA	NA	343	NA	1227	67	NA
CNAG_04080	RNA	HdAGO1	4	8	0	9	NA	NA	222	NA	531	111	NA
CNAG_04081	RNA	HdAGO1	1	6	1	5	NA	NA	128	NA	528	50	NA
CNAG_04082	RNA	HdAGO1	3	7	5	20	NA	NA	1727	NA	2223	29	NA
CNAG_04083	RNA	HdAGO1	1	1	0	0	NA	NA	107	NA	3036	90	NA
CNAG_04085	RNA	HdAGO1	0	0	0	0	0	1	68	NA	1308	1083	20
CNAG_04086	RNA	HdAGO1	0	0	0	0	0	0	43	NA	1530	334	7
CNAG_04087	RNA	HdAGO1	0	0	0	0	0	0	53	NA	972	118	0
CNAG_04088	RNA	HdAGO1	0	0	0	0	NA	NA	19	NA	378	82	NA
CNAG_04089	RNA	HdAGO1	8	23	2	14	0	0	595	NA	609	167	0
CNAG_04090	RNA	HdAGO1	1	5	0	0	NA	NA	424	NA	1857	322	NA
CNAG_04091	RNA	HdAGO1	1	2	0	2	0	0	13	NA	594	311	0
CNAG_04092	RNA	HdAGO1	0	0	0	0	0	0	2	NA	1662	490	0
CNAG_04093	RNA	HdAGO1	0	0	0	0	NA	NA	3	NA	2097	104	NA
CNAG_04094	RNA	HdAGO1	0	4	0	2	1	4	119	NA	540	116	5
CNAG_04095	RNA	HdAGO1	0	0	0	0	0	1	89	NA	2379	355	12
CNAG_04096	RNA	HdAGO1	0	0	0	0	0	0	6	NA	1272	159	0
CNAG_04097	RNA	HdAGO1	0	0	0	0	0	0	8	NA	780	141	0
CNAG_04098	RNA	HdAGO1	0	1	0	0	0	0	58	NA	4611	223	0
CNAG_04099	RNA	HdAGO1	23	147	18	84	NA	NA	2239	NA	780	29	NA
CNAG_04100	RNA	HdAGO1	1	2	0	1	NA	NA	8	NA	3264	204	NA
CNAG_04101	RNA	HdAGO1	0	2	0	1	0	1	122	NA	1017	376	37
CNAG_04102	RNA	HdAGO1	0	2	0	3	0	2	22	NA	393	487	24
CNAG_04103	RNA	HdAGO1	0	0	0	0	0	0	8	NA	1422	132	0
CNAG_04104	RNA	HdAGO1	0	1	1	4	NA	NA	217	NA	1650	112	NA
CNAG_04105	RNA	HdAGO1	1	10	2	9	0	1	105	NA	234	52	0
CNAG_04106	RNA	HdAGO1	0	0	0	0	NA	NA	20	NA	1062	69	NA
CNAG_04107	RNA	HdAGO1	0	1	0	0	NA	NA	48	NA	864	91	NA
CNAG_04108	RNA	HdAGO1	0	2	0	1	NA	NA	146	NA	1341	136	NA
CNAG_04109	RNA	HdAGO1	NA	NA	0	0	NA	NA	NA	NA	759	-14	NA
CNAG_04110	RNA	HdAGO1	0	3	0	3	NA	NA	84	NA	897	62	NA
CNAG_04111	RNA	HdAGO1	11	30	1	5	NA	NA	838	NA	1035	52	NA
CNAG_04112	RNA	HdAGO1	1	2	0	4	0	0	79	NA	924	458	0
CNAG_04113	RNA	HdAGO1	1	5	1	1	0	1	563	NA	2973	828	78
CNAG_04114	RNA	HdAGO1	47	213	13	106	NA	NA	5808	NA	879	126	NA
CNAG_04115	RNA	HdAGO1	0	1	0	0	0	0	278	NA	2580	328	8
CNAG_04116	RNA	HdAGO1	NA	NA	0	0	NA	NA	NA	NA	501	-14	NA
CNAG_04117	RNA	HdAGO1	0	2	0	2	NA	NA	85	NA	2151	208	NA
CNAG_04118	RNA	HdAGO1	0	1	0	3	NA	NA	419	NA	3357	34	NA
CNAG_04119	RNA	HdAGO1	0	0	0	2	NA	NA	240	NA	4533	35	NA
CNAG_04120	RNA	HdAGO1	2	2	1	4	NA	NA	300	NA	2847	95	NA
CNAG_04121	RNA	HdAGO1	8	25	2	16	NA	NA	529	NA	396	61	NA
CNAG_04122	RNA	HdAGO1	0	0	1	3	0	0	95	NA	1269	89	0
CNAG_04124	RNA	HdAGO1	0	0	0	0	0	0	10	NA	1134	1037	41
CNAG_04126	RNA	HdAGO1	0	0	0	0	0	0	0	NA	1935	394	0
CNAG_04127	RNA	HdAGO1	2	3	0	5	NA	NA	259	NA	987	75	NA
CNAG_04128	RNA	HdAGO1	2	7	3	6	NA	NA	196	NA	681	103	NA
CNAG_04129	RNA	HdAGO1	0	0	0	0	0	0	26	NA	798	420	13
CNAG_04130	RNA	HdAGO1	1	5	1	3	NA	NA	700	NA	1749	374	NA
CNAG_04131	RNA	HdAGO1	1	2	0	2	NA	NA	635	NA	3855	73	NA
CNAG_04132	RNA	HdAGO1	2	10	0	12	NA	NA	647	NA	1032	45	NA
CNAG_04133	RNA	HdAGO1	1	1	0	0	0	0	54	NA	1341	80	2
CNAG_04136	RNA	HdAGO1	0	14	2	13	0	0	368	NA	1182	174	0
CNAG_04137	RNA	HdAGO1	0	1	0	2	0	1	242	NA	3528	50	1
CNAG_04140	RNA	HdAGO1	NA	NA	0	0	NA	NA	NA	NA	240	-6	NA
CNAG_04141	RNA	HdAGO1	0	3	0	1	NA	NA	305	NA	1776	35	NA
CNAG_04142	RNA	HdAGO1	0	0	0	2	NA	NA	18	NA	1593	81	NA
CNAG_04146	RNA	HdAGO1	1	1	2	2	0	2	563	NA	2682	580	2
CNAG_04147	RNA	HdAGO1	1	1	0	2	NA	NA	242	NA	1512	1	NA
CNAG_04148	RNA	HdAGO1	0	0	0	0	1	1	227	NA	2196	158	10
CNAG_04149	RNA	HdAGO1	1	6	1	5	NA	NA	671	NA	2427	126	NA
CNAG_04150	RNA	HdAGO1	0	4	0	5	0	0	562	NA	3111	467	18
CNAG_04151	RNA	HdAGO1	0	2	2	5	0	4	514	NA	3687	119	0
CNAG_04152	RNA	HdAGO1	0	2	1	2	0	2	120	NA	1269	101	0
CNAG_04153	RNA	HdAGO1	0	2	0	2	0	2	80	NA	771	58	0
CNAG_04154	RNA	HdAGO1	0	0	0	0	0	0	3	NA	432	376	0
CNAG_04155	RNA	HdAGO1	7	33	7	34	NA	NA	603	NA	279	118	NA
CNAG_04156	RNA	HdAGO1	2	15	1	5	NA	NA	388	NA	1074	40	NA
CNAG_04157	RNA	HdAGO1	0	1	0	1	0	1	173	NA	1002	133	0
CNAG_04158	RNA	HdAGO1	0	1	0	0	NA	NA	301	NA	2646	169	NA
CNAG_04159	RNA	HdAGO1	1	4	0	3	NA	NA	298	NA	1572	348	NA
CNAG_04160	RNA	HdAGO1	0	0	0	0	0	0	0	NA	357	330	0
CNAG_04161	RNA	HdAGO1	0	1	1	3	NA	NA	319	NA	1995	92	NA
CNAG_04162	RNA	HdAGO1	0	3	1	1	1	1	182	NA	1704	680	22
CNAG_04163	RNA	HdAGO1	0	0	0	0	NA	NA	154	NA	3078	67	NA
CNAG_04164	RNA	HdAGO1	0	0	0	0	NA	NA	145	NA	2052	14	NA
