Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNL04730 Ntermext	0.875	Possessing mitochondrial presequence	51(MPP), 59(Oct1)	0.157		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04740 Ntermext	0.220	No mitochondrial presequence	11(MPP), 19(Oct1)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04750 Ntermext	0.064	No mitochondrial presequence	22(MPP)	0.136		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04760 Ntermext	0.098	No mitochondrial presequence	15(MPP)	0.133	28-32	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04765 Ntermext	0.032	No mitochondrial presequence	22(MPP)	0.091		15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04770 Ntermext	0.000	No mitochondrial presequence	59(MPP)	-0.119		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04780 Ntermext	0.050	No mitochondrial presequence	31(MPP)	0.097		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04800 Ntermext	0.023	No mitochondrial presequence	34(MPP)	0.118	24-28,95-99	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04810 Ntermext	0.031	No mitochondrial presequence	61(MPP)	0.082		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04820 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.074	79-83	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04830 Ntermext	0.045	No mitochondrial presequence	17(MPP)	0.059		10-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04840 Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.048		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04850 Ntermext	0.372	No mitochondrial presequence	31(MPP)	0.097	3-7,10-14,45-49,63-67	3-12-high	-	-	-	-	-	-	-	-	18-23	-	17-22	-	10-15	-	
CNL04860 Ntermext	0.128	No mitochondrial presequence	87(MPP)	0.057		19-28-high	-	-	-	19-24	-	-	-	-	-	-	-	-	-	-	
CNL04870 Ntermext	0.009	No mitochondrial presequence	21(MPP)	0.048	11-15	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04880 Ntermext	0.000	No mitochondrial presequence	94(MPP), 102(Oct1)	-0.053		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04885 Ntermext	0.003	No mitochondrial presequence	49(MPP), 50(Icp55)	0.122	92-96	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04890 Ntermext	0.000	No mitochondrial presequence	66(MPP), 74(Oct1)	0.061	36-40	13-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04900 Ntermext	0.996	Possessing mitochondrial presequence	24(MPP), 32(Oct1)	0.125		8-17-low	23-28	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04910 Ntermext	0.003	No mitochondrial presequence	30(MPP)	0.033		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04915 Ntermext	0.421	Possessing mitochondrial presequence	23(MPP)	0.174		1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04920 Ntermext	0.000	No mitochondrial presequence	17(MPP)	-0.059	56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04930 Ntermext	0.004	No mitochondrial presequence	49(MPP)	0.082		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04940 Ntermext	0.064	No mitochondrial presequence	20(MPP)	0.100	1-5	13-22-high	-	-	-	-	-	-	17-22	-	-	16-21	-	-	-	-	
CNL04950 Ntermext	0.059	No mitochondrial presequence	19(MPP)	0.158	55-59	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04960 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.000	32-36	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04970 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.034	26-30,45-49	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04980 Ntermext	0.015	No mitochondrial presequence	11(MPP)	0.091	92-96	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL04990 Ntermext	0.555	Possessing mitochondrial presequence	18(MPP)	0.056	48-52	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05000 Ntermext	0.000	No mitochondrial presequence	72(MPP)	-0.014	88-92	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05010 Ntermext	0.027	No mitochondrial presequence	17(MPP), 18(Icp55)	0.118	7-11	4-13-high	9-14	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05020 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.267	73-77	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05030 Ntermext	0.336	No mitochondrial presequence	22(MPP)	0.091	77-81	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05040 Ntermext	0.428	Possessing mitochondrial presequence	25(MPP)	0.040	5-9,22-26,67-71,87-91	4-14-low	-	-	-	-	-	-	-	-	-	-	-	4-9,21-26	5-10,22-27	-	
CNL05050 Ntermext	0.000	No mitochondrial presequence	89(MPP)	-0.011	8-12,83-87,86-90	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05060 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000	84-88	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05070 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.000	41-45	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05080 Ntermext	0.000	No mitochondrial presequence	66(MPP)	0.091		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05090 Ntermext	0.255	No mitochondrial presequence	50(MPP)	0.180		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05100 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.000	12-16	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05110 Ntermext	0.003	No mitochondrial presequence	74(MPP)	0.027	7-11,27-31	19-28-low	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
CNL05120 Ntermext	0.007	No mitochondrial presequence	8(MPP)	0.125	55-59	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05130 Ntermext	0.004	No mitochondrial presequence	58(MPP)	-0.017	40-44,45-49,63-67	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05140 Ntermext	0.186	No mitochondrial presequence	38(MPP)	0.105		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05150 Ntermext	0.006	No mitochondrial presequence	35(MPP)	-0.143	2-6	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05155 Ntermext	0.397	Possessing mitochondrial presequence	37(MPP)	0.162	75-79	1-10-high	-	2-7,14-19	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05160 Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.067		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05170 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.058		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05180 Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.098	69-73	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05190 Ntermext	0.007	No mitochondrial presequence	45(MPP)	0.022		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05200 Ntermext	0.010	No mitochondrial presequence	36(MPP)	0.028		6-15-high	-	-	-	-	-	-	7-12	-	-	-	-	-	-	-	
CNL05210 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.000		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05220 Ntermext	0.000	No mitochondrial presequence	16(MPP)	-0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05240 Ntermext	0.057	No mitochondrial presequence	10(MPP)	0.100		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05250 Ntermext	0.450	Possessing mitochondrial presequence	10(MPP)	0.200	71-75	20-29-low	-	-	-	-	-	-	24-29	-	-	-	-	-	-	23-28	
CNL05260 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05270 Ntermext	0.005	No mitochondrial presequence	37(MPP)	0.054		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05275 Ntermext	0.166	No mitochondrial presequence	24(MPP)	0.208		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05280 Ntermext	0.117	No mitochondrial presequence	43(MPP), 44(Icp55)	0.233	40-44	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05290 Ntermext	0.085	No mitochondrial presequence	36(MPP), 37(Icp55)	0.028	33-37	21-30-high	-	-	-	-	-	-	-	24-29	-	-	-	-	-	-	
CNL05300 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.051		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05310 Ntermext	0.872	Possessing mitochondrial presequence	24(MPP), 25(Icp55)	0.250	80-84	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05320 Ntermext	0.000	No mitochondrial presequence	60(MPP)	-0.017		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05330 Ntermext	0.000	No mitochondrial presequence	67(MPP)	-0.045	64-68,82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05340 Ntermext	0.077	No mitochondrial presequence	6(MPP)	0.167	61-65	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05350 Ntermext	0.027	No mitochondrial presequence	32(MPP)	0.094	9-13	9-18-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05360 Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.000	22-26	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05370 Ntermext	0.213	No mitochondrial presequence	51(MPP)	0.137	2-6,27-31,77-81	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05390 Ntermext	0.005	No mitochondrial presequence	22(MPP)	0.091	78-82	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05400 Ntermext	0.006	No mitochondrial presequence	85(MPP)	0.035		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05410 Ntermext	0.022	No mitochondrial presequence	51(MPP)	0.059		10-19-high	18-23	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05440 Ntermext	0.010	No mitochondrial presequence	9(MPP)	0.111	88-92	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05445 Ntermext	0.007	No mitochondrial presequence	45(MPP)	0.133		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05450 Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.021		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05460 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.069	96-100	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05470 Ntermext	0.045	No mitochondrial presequence	24(MPP)	0.042		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05490 Ntermext	0.006	No mitochondrial presequence	49(MPP)	0.082	10-14,46-50	5-14-high	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
CNL05495 Ntermext	0.000	No mitochondrial presequence	73(MPP)	-0.041		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05500 Ntermext	0.003	No mitochondrial presequence	64(MPP)	0.031	65-69,94-98	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05510 Ntermext	0.422	Possessing mitochondrial presequence	29(MPP)	0.138	6-10	6-15-high	-	-	7-12	-	6-11	-	-	-	-	-	-	-	-	-	
CNL05520 Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.000	10-14,27-31	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05530 Ntermext	0.000	No mitochondrial presequence	20(MPP)	0.000	47-51,69-73	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05545 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.061	70-74	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05550 Ntermext	0.011	No mitochondrial presequence	18(MPP)	0.111		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05560 Ntermext	0.000	No mitochondrial presequence	33(MPP), 34(Icp55)	0.061		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05570 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.000	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05580 Ntermext	0.011	No mitochondrial presequence	66(MPP)	0.091	49-53	4-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05590 Ntermext	0.206	No mitochondrial presequence	28(MPP)	0.143	32-36	21-30-high	-	24-29	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05600 Ntermext	0.006	No mitochondrial presequence	65(MPP)	0.108	48-52,62-66	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05610 Ntermext	0.068	No mitochondrial presequence	45(MPP), 46(Icp55)	0.156	30-34,42-46,87-91	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05620 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.028		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05630 Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.057	28-32	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05640 Ntermext	0.000	No mitochondrial presequence	45(MPP), 46(Icp55)	0.133	70-74	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05650 Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.000		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05670 Ntermext	0.032	No mitochondrial presequence	19(MPP)	0.316	35-39,58-62	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05680 Ntermext	0.016	No mitochondrial presequence	12(MPP)	0.250	38-42	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05690 Ntermext	0.007	No mitochondrial presequence	10(MPP)	0.100		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05700 Ntermext	0.319	No mitochondrial presequence	45(MPP)	0.156	52-56	1-10-high	-	-	-	-	-	-	3-8	-	-	-	-	-	-	2-7	
CNL05710 Ntermext	0.071	No mitochondrial presequence	35(MPP), 43(Oct1)	0.114	1-5,53-57	1-10-low	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
CNL05720 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.061		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05735 Ntermext	0.046	No mitochondrial presequence	37(MPP)	0.000	91-95	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05740 Ntermext	0.000	No mitochondrial presequence	57(MPP)	-0.053		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05750 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000	20-24	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05755 Ntermext	0.172	No mitochondrial presequence	26(MPP)	0.115	42-46,91-95	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05760 Ntermext	0.494	Possessing mitochondrial presequence	46(MPP), 54(Oct1)	0.130		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05770 Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.069		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05780 Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.030		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05790 Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.033		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05800 Ntermext	0.076	No mitochondrial presequence	16(MPP)	0.062		15-24-high	-	-	14-19	-	-	-	2-7	-	-	1-6	-	-	-	-	
CNL05810 Ntermext	0.059	No mitochondrial presequence	9(MPP)	0.111	38-42	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05820 Ntermext	0.940	Possessing mitochondrial presequence	35(MPP)	0.200	59-63	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05830 Ntermext	0.013	No mitochondrial presequence	11(MPP)	0.182	8-12,51-55	11-20-low	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
CNL05840 Ntermext	0.003	No mitochondrial presequence	28(MPP)	0.036		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05845 Ntermext	0.000	No mitochondrial presequence	79(MPP)	0.013		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05850 Ntermext	0.004	No mitochondrial presequence	32(MPP)	0.031		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05860 Ntermext	0.019	No mitochondrial presequence	36(MPP), 37(Icp55)	0.083	43-47,57-61	18-28-low	-	-	-	-	-	-	-	-	-	25-30	-	-	-	-	
CNL05865 Ntermext	0.004	No mitochondrial presequence	35(MPP)	0.143		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05870 Ntermext	0.012	No mitochondrial presequence	57(MPP)	0.035		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05880 Ntermext	0.005	No mitochondrial presequence	62(MPP), 63(Icp55)	0.032		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05890 Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.077		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05900 Ntermext	0.106	No mitochondrial presequence	21(MPP)	0.143	1-5,8-12,49-53	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05910 Ntermext	0.004	No mitochondrial presequence	59(MPP)	-0.034		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05930 Ntermext	0.003	No mitochondrial presequence	71(MPP)	0.042		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05940 Ntermext	0.000	No mitochondrial presequence	85(MPP)	-0.012	38-42	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05950 Ntermext	0.009	No mitochondrial presequence	8(MPP)	0.125	5-9	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05960 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.038	83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05970 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.000	68-72,93-97	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05980 Ntermext	0.206	No mitochondrial presequence	11(MPP)	0.182	15-19	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL05990 Ntermext	0.011	No mitochondrial presequence	14(MPP)	0.000	68-72	9-18-high	-	-	-	-	-	11-16	-	-	-	10-15	-	-	-	-	
CNL06000 Ntermext	0.033	No mitochondrial presequence	48(MPP)	0.062	1-5	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06010 Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.000	16-20,22-26,30-34	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06020 Ntermext	0.016	No mitochondrial presequence	8(MPP), 9(Icp55)	0.000	65-69	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06030 Ntermext	0.000	No mitochondrial presequence	65(MPP), 66(Icp55)	0.062		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06040 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.053	30-34,45-49,79-83	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06050 Ntermext	0.955	Possessing mitochondrial presequence	21(MPP), 22(Icp55)	0.238		10-19-high	-	14-19	16-21	-	-	-	7-12	-	-	6-11	-	-	-	-	
CNL06060 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.019		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06070 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.020	4-8	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06075 Ntermext	0.006	No mitochondrial presequence	80(MPP)	-0.050	1-5	8-17-low	3-8	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06080 Ntermext	0.007	No mitochondrial presequence	52(MPP)	0.058	64-68,86-90,89-93	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06090 Ntermext	0.000	No mitochondrial presequence	84(MPP), 92(Oct1)	0.071	38-42	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06100 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.061	56-60,79-83	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06110 Ntermext	0.835	Possessing mitochondrial presequence	77(MPP), 85(Oct1)	0.169	24-28,82-86	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06120 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.038		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06125 Ntermext	0.005	No mitochondrial presequence	39(MPP)	0.000	37-41	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06130 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.185	7-11	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06140 Ntermext	0.033	No mitochondrial presequence	11(MPP)	0.000	8-12,48-52	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	8-13	-	
CNL06150 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.133		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06155 Ntermext	0.007	No mitochondrial presequence	21(MPP)	0.095		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06170 Ntermext	0.000	No mitochondrial presequence	6(MPP), 14(Oct1)	0.000	95-99	3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06180 Ntermext	0.409	Possessing mitochondrial presequence	26(MPP)	0.154		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06190 Ntermext	0.003	No mitochondrial presequence	37(MPP)	0.000	29-33,87-91	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06200 Ntermext	0.000	No mitochondrial presequence	59(MPP)	-0.034		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06210 Ntermext	0.000	No mitochondrial presequence	23(MPP)	-0.087		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06220 Ntermext	0.007	No mitochondrial presequence	55(MPP)	0.091		9-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06230 Ntermext	0.645	Possessing mitochondrial presequence	14(MPP), 22(Oct1)	0.143		20-29-low	13-18	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06240 Ntermext	0.021	No mitochondrial presequence	21(MPP)	0.095	3-7,18-22,28-32,37-41,59-63,77-81	13-22-low	-	-	-	-	-	-	-	-	-	-	-	17-22	-	-	
CNL06250 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.385		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06270 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.056	8-12,43-47	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06290 Ntermext	0.060	No mitochondrial presequence	14(MPP), 15(Icp55)	0.071	78-82,90-94	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06295 Ntermext	0.101	No mitochondrial presequence	16(MPP)	0.125	8-12,29-33,84-88	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	8-13	-	
CNL06300 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.000	30-34	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06310 Ntermext	0.006	No mitochondrial presequence	31(MPP)	0.032		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06320 Ntermext	0.015	No mitochondrial presequence	75(MPP)	0.013	14-18	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06330 Ntermext	0.000	No mitochondrial presequence	44(MPP)	-0.091	51-55	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06340 Ntermext	0.007	No mitochondrial presequence	40(MPP)	0.050		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06350 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.054		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06360 Ntermext	0.014	No mitochondrial presequence	15(MPP)	0.067	78-82	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06370 Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.075	42-46	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06380 Ntermext	0.079	No mitochondrial presequence	42(MPP)	0.071	9-13,77-81	1-10-low	-	-	-	-	-	-	-	14-19	-	13-18	-	8-13	-	-	
CNL06390 Ntermext	0.046	No mitochondrial presequence	60(MPP)	0.150		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06400 Ntermext	0.041	No mitochondrial presequence	18(MPP)	0.111		8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06410 Ntermext	0.000	No mitochondrial presequence	85(MPP)	-0.106	15-19,82-86	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06415 Ntermext	0.000	No mitochondrial presequence	37(MPP), 38(Icp55)	-0.027	73-77	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06420 Ntermext	0.011	No mitochondrial presequence	74(MPP)	0.000	23-27,71-75	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06430 Ntermext	0.046	No mitochondrial presequence	91(MPP)	0.000	78-82	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
