Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5Ct	ORFlen	UTR5len
CNAG_03962	RPF	HdGWO1	26	77	3	88	NA	NA	14515	NA	2901	106
CNAG_03963	RPF	HdGWO1	119	189	5	72	1	1	2799	0	558	106
CNAG_03964	RPF	HdGWO1	118	335	28	247	0	0	9946	0	1086	106
CNAG_03965	RPF	HdGWO1	136	530	37	194	88	140	9719	2	759	106
CNAG_03966	RPF	HdGWO1	1	3	2	11	NA	NA	1976	NA	3525	106
CNAG_03967	RPF	HdGWO1	199	275	73	106	NA	NA	14758	NA	1347	106
CNAG_03968	RPF	HdGWO1	89	1206	5	334	NA	NA	24168	NA	606	106
CNAG_03971	RPF	HdGWO1	0	0	0	0	0	0	0	1	396	106
CNAG_03973	RPF	HdGWO1	3	16	1	15	1	15	1043	6	3000	106
CNAG_03974	RPF	HdGWO1	8	84	2	112	NA	NA	3401	NA	930	106
CNAG_03975	RPF	HdGWO1	17	116	10	248	0	0	45026	0	2490	106
CNAG_03976	RPF	HdGWO1	31	85	1	1	NA	NA	11936	NA	1527	106
CNAG_03977	RPF	HdGWO1	3	13	1	5	1	1	4048	0	2025	106
CNAG_03978	RPF	HdGWO1	2	44	0	15	NA	NA	2897	NA	1974	106
CNAG_03979	RPF	HdGWO1	22	174	16	95	0	0	6383	0	819	106
CNAG_03980	RPF	HdGWO1	0	0	0	1	0	0	30	0	624	106
CNAG_03982	RPF	HdGWO1	119	169	23	131	NA	NA	5262	NA	609	106
CNAG_03983	RPF	HdGWO1	279	678	368	977	NA	NA	59383	NA	960	106
CNAG_03984	RPF	HdGWO1	14	115	7	145	1	8	4560	3	519	106
CNAG_03985	RPF	HdGWO1	922	1220	160	385	NA	NA	22226	NA	459	106
CNAG_03986	RPF	HdGWO1	335	981	124	382	NA	NA	23310	NA	954	106
CNAG_03987	RPF	HdGWO1	104	270	121	285	0	0	13126	0	1893	106
CNAG_03988	RPF	HdGWO1	2	16	1	8	0	2	986	0	1536	106
CNAG_03989	RPF	HdGWO1	8	32	3	7	NA	NA	2428	NA	2412	106
CNAG_03990	RPF	HdGWO1	0	1	0	0	1	1	19	8	372	106
CNAG_03991	RPF	HdGWO1	3	26	17	53	0	0	1912	0	1542	106
CNAG_03992	RPF	HdGWO1	25	37	9	23	NA	NA	955	NA	1872	106
CNAG_03993	RPF	HdGWO1	45	239	81	276	NA	NA	13814	NA	792	106
CNAG_03994	RPF	HdGWO1	2	4	8	9	0	0	2501	0	1113	106
CNAG_03995	RPF	HdGWO1	0	323	4	26	0	0	3972	0	624	106
CNAG_03996	RPF	HdGWO1	14	23	41	121	NA	NA	6545	NA	2016	106
CNAG_03997	RPF	HdGWO1	0	0	3	7	0	0	163	2	606	106
CNAG_03998	RPF	HdGWO1	48	106	0	35	NA	NA	2514	NA	1650	106
CNAG_03999	RPF	HdGWO1	1	12	5	10	NA	NA	405	NA	504	106
CNAG_04000	RPF	HdGWO1	63	183	24	124	NA	NA	4823	NA	879	106
CNAG_04001	RPF	HdGWO1	36	104	248	925	NA	NA	21923	NA	771	106
CNAG_04002	RPF	HdGWO1	40	389	34	580	NA	NA	18279	NA	789	106
CNAG_04003	RPF	HdGWO1	0	2	1	1	NA	NA	102	NA	1512	106
CNAG_04004	RPF	HdGWO1	6535	14679	4797	19271	NA	NA	728836	NA	780	106
CNAG_04005	RPF	HdGWO1	13	194	8	222	NA	NA	16490	NA	1935	106
CNAG_04006	RPF	HdGWO1	0	0	0	0	NA	NA	38	NA	2991	106
CNAG_04007	RPF	HdGWO1	0	0	0	1	NA	NA	48	NA	1788	106
CNAG_04008	RPF	HdGWO1	0	2	0	6	1	1	164	1	1356	106
CNAG_04009	RPF	HdGWO1	46	69	38	307	NA	NA	31089	NA	3045	106
CNAG_04010	RPF	HdGWO1	113	276	39	102	NA	NA	20484	NA	1308	106
CNAG_04011	RPF	HdGWO1	11925	53363	1793	3172	NA	NA	273980	NA	279	106
CNAG_04012	RPF	HdGWO1	0	0	0	1	1	15	430	0	2361	106
CNAG_04013	RPF	HdGWO1	1	2	0	4	1	2	358	30	2466	106
CNAG_04014	RPF	HdGWO1	117	752	109	797	0	0	28457	0	1239	106
CNAG_04015	RPF	HdGWO1	0	1	0	0	0	0	11	0	594	106
CNAG_04016	RPF	HdGWO1	0	2	0	1	NA	NA	16	NA	897	106
CNAG_04017	RPF	HdGWO1	33	411	9	267	5	11	8399	1	549	106
CNAG_04018	RPF	HdGWO1	23	42	9	128	NA	NA	4620	NA	1926	106
CNAG_04021	RPF	HdGWO1	5800	9047	142	9089	0	0	255502	0	402	106
CNAG_04022	RPF	HdGWO1	0	37	2	87	NA	NA	6727	NA	2829	106
CNAG_04023	RPF	HdGWO1	0	4	11	51	NA	NA	6224	NA	2268	106
CNAG_04024	RPF	HdGWO1	0	6	0	0	0	0	198	34	1380	106
CNAG_04025	RPF	HdGWO1	0	0	1	3	0	0	69	0	1140	106
CNAG_04026	RPF	HdGWO1	12	62	0	27	50	98	1348	2	2658	106
CNAG_04027	RPF	HdGWO1	12	16	0	0	0	0	86	0	861	106
CNAG_04028	RPF	HdGWO1	277	1966	422	1835	NA	NA	81531	NA	1092	106
CNAG_04029	RPF	HdGWO1	0	0	0	0	0	0	62	0	1770	106
CNAG_04030	RPF	HdGWO1	56	233	2	154	NA	NA	3871	NA	303	106
CNAG_04031	RPF	HdGWO1	8	24	0	3	0	0	1619	0	765	106
CNAG_04032	RPF	HdGWO1	77	659	23	194	NA	NA	17815	NA	2454	106
CNAG_04033	RPF	HdGWO1	23	60	79	115	0	17	7357	0	2871	106
CNAG_04034	RPF	HdGWO1	0	1	1	1	0	0	18	0	954	106
CNAG_04035	RPF	HdGWO1	10	27	12	46	0	1	4342	0	1533	106
CNAG_04036	RPF	HdGWO1	0	0	0	0	0	0	28	0	2016	106
CNAG_04037	RPF	HdGWO1	180	625	15	171	NA	NA	10204	NA	324	106
CNAG_04038	RPF	HdGWO1	1	1	0	1	NA	NA	422	NA	1608	106
CNAG_04039	RPF	HdGWO1	646	940	104	298	NA	NA	15985	NA	585	106
CNAG_04040	RPF	HdGWO1	27	39	10	133	NA	NA	9434	NA	2835	106
CNAG_04041	RPF	HdGWO1	18	34	15	47	NA	NA	3899	NA	3009	106
CNAG_04042	RPF	HdGWO1	0	6	25	50	1	2	1131	0	1005	106
CNAG_04043	RPF	HdGWO1	6	29	14	31	NA	NA	506	NA	414	106
CNAG_04044	RPF	HdGWO1	54	214	35	213	NA	NA	8341	NA	1344	106
CNAG_04045	RPF	HdGWO1	68	372	70	250	NA	NA	15536	NA	678	106
CNAG_04046	RPF	HdGWO1	36	49	52	168	0	0	3638	0	585	106
CNAG_04047	RPF	HdGWO1	0	13	1	15	NA	NA	1016	NA	2214	106
CNAG_04048	RPF	HdGWO1	257	345	12	37	NA	NA	15734	NA	1431	106
CNAG_04049	RPF	HdGWO1	9	54	14	31	NA	NA	5026	NA	2076	106
CNAG_04050	RPF	HdGWO1	291	827	73	710	NA	NA	29020	NA	375	106
CNAG_04051	RPF	HdGWO1	22	24	1	40	NA	NA	7009	NA	4302	106
CNAG_04052	RPF	HdGWO1	18	54	19	86	0	0	8128	0	2220	106
CNAG_04053	RPF	HdGWO1	38	296	23	67	NA	NA	4363	NA	699	106
CNAG_04054	RPF	HdGWO1	570	2302	823	1615	NA	NA	50462	NA	480	106
CNAG_04055	RPF	HdGWO1	5	13	11	105	NA	NA	1580	NA	1095	106
CNAG_04056	RPF	HdGWO1	6	126	41	399	0	1	7564	0	1008	106
CNAG_04062	RPF	HdGWO1	76	199	1	226	NA	NA	11284	NA	2310	106
CNAG_04063	RPF	HdGWO1	44	109	2	24	NA	NA	3213	NA	657	106
CNAG_04064	RPF	HdGWO1	295	800	145	1032	NA	NA	47740	NA	447	106
CNAG_04065	RPF	HdGWO1	2	14	6	32	NA	NA	1142	NA	603	106
CNAG_04066	RPF	HdGWO1	305	623	400	4430	NA	NA	51678	NA	462	106
CNAG_04067	RPF	HdGWO1	17	35	17	59	0	0	1732	0	726	106
CNAG_04068	RPF	HdGWO1	2202	4586	NA	NA	NA	NA	232636	NA	471	106
CNAG_04069	RPF	HdGWO1	13	29	8	34	0	0	15820	0	1659	106
CNAG_04070	RPF	HdGWO1	33	46	2	29	36	48	2051	0	3111	106
CNAG_04071	RPF	HdGWO1	41	276	41	81	NA	NA	19760	NA	900	106
CNAG_04072	RPF	HdGWO1	51	515	203	752	0	0	15246	0	546	106
CNAG_04073	RPF	HdGWO1	21	48	30	121	NA	NA	4627	NA	3951	106
CNAG_04074	RPF	HdGWO1	45	733	31	866	2	3	55210	0	2490	106
CNAG_04076	RPF	HdGWO1	5	136	32	178	0	0	2638	0	375	106
CNAG_04077	RPF	HdGWO1	3	7	2	8	NA	NA	69	NA	288	106
CNAG_04078	RPF	HdGWO1	5	131	22	163	NA	NA	11634	NA	969	106
CNAG_04079	RPF	HdGWO1	24	97	26	224	NA	NA	14860	NA	1227	106
CNAG_04080	RPF	HdGWO1	77	394	28	222	NA	NA	6713	NA	531	106
CNAG_04081	RPF	HdGWO1	18	298	41	184	NA	NA	5127	NA	528	106
CNAG_04082	RPF	HdGWO1	117	428	204	644	0	0	107284	0	2223	106
CNAG_04083	RPF	HdGWO1	5	7	5	11	NA	NA	1254	NA	3036	106
CNAG_04085	RPF	HdGWO1	1	1	39	53	NA	NA	146	NA	1308	106
CNAG_04086	RPF	HdGWO1	3	3	0	0	0	0	25	0	1530	106
CNAG_04087	RPF	HdGWO1	1	3	1	30	NA	NA	930	NA	972	106
CNAG_04088	RPF	HdGWO1	4	4	2	19	NA	NA	886	NA	378	106
CNAG_04089	RPF	HdGWO1	33	167	42	158	NA	NA	11899	NA	609	106
CNAG_04090	RPF	HdGWO1	89	137	13	204	NA	NA	15683	NA	1857	106
CNAG_04091	RPF	HdGWO1	1	4	0	2	NA	NA	109	NA	594	106
CNAG_04092	RPF	HdGWO1	0	0	0	0	NA	NA	37	NA	1662	106
CNAG_04093	RPF	HdGWO1	2	5	0	2	NA	NA	124	NA	2097	106
CNAG_04094	RPF	HdGWO1	43	68	15	36	45	69	1900	3	540	106
CNAG_04095	RPF	HdGWO1	2	2	0	0	0	1	50	6	2379	106
CNAG_04096	RPF	HdGWO1	0	2	0	1	0	0	98	0	1272	106
CNAG_04097	RPF	HdGWO1	1	9	0	0	NA	NA	250	NA	780	106
CNAG_04098	RPF	HdGWO1	1	4	0	3	2	6	213	29	4611	106
CNAG_04099	RPF	HdGWO1	999	2171	508	2127	0	5	176173	48	780	106
CNAG_04100	RPF	HdGWO1	15	164	5	19	NA	NA	307	NA	3264	106
CNAG_04101	RPF	HdGWO1	3	4	1	1	0	0	492	1	1017	106
CNAG_04102	RPF	HdGWO1	0	0	0	2	1	6	15	2	453	106
CNAG_04103	RPF	HdGWO1	0	0	0	2	1	1	54	1	1422	106
CNAG_04104	RPF	HdGWO1	1	11	3	28	NA	NA	3219	NA	1650	106
CNAG_04105	RPF	HdGWO1	102	214	91	105	0	1	2189	5	234	106
CNAG_04106	RPF	HdGWO1	71	90	4	8	0	0	1213	1	1062	106
CNAG_04107	RPF	HdGWO1	102	141	1	4	NA	NA	667	NA	864	106
CNAG_04108	RPF	HdGWO1	14	79	2	45	NA	NA	2352	NA	1341	106
CNAG_04109	RPF	HdGWO1	0	0	0	0	0	0	14	0	759	106
CNAG_04110	RPF	HdGWO1	4	50	7	49	0	0	2504	0	897	106
CNAG_04111	RPF	HdGWO1	55	277	16	198	NA	NA	10986	NA	1035	106
CNAG_04112	RPF	HdGWO1	56	80	3	35	NA	NA	1345	NA	924	106
CNAG_04113	RPF	HdGWO1	0	4	0	11	NA	NA	4823	NA	2973	106
CNAG_04114	RPF	HdGWO1	1964	4423	2328	20322	NA	NA	392670	NA	879	106
CNAG_04115	RPF	HdGWO1	17	30	0	35	0	0	1122	0	2580	106
CNAG_04116	RPF	HdGWO1	0	0	0	1	0	0	11	0	501	106
CNAG_04117	RPF	HdGWO1	4	7	2	6	NA	NA	810	NA	2151	106
CNAG_04118	RPF	HdGWO1	0	18	2	27	NA	NA	3811	NA	3357	106
CNAG_04119	RPF	HdGWO1	36	157	5	67	NA	NA	11436	NA	4533	106
CNAG_04120	RPF	HdGWO1	11	113	10	92	NA	NA	6108	NA	2847	106
CNAG_04121	RPF	HdGWO1	30	247	36	317	NA	NA	10281	NA	396	106
CNAG_04122	RPF	HdGWO1	0	1	11	34	2	2	1569	0	1269	106
CNAG_04124	RPF	HdGWO1	0	0	0	0	0	0	28	0	1134	106
CNAG_04126	RPF	HdGWO1	0	0	0	0	0	0	56	0	1935	106
CNAG_04127	RPF	HdGWO1	26	142	5	116	NA	NA	5695	NA	987	106
CNAG_04128	RPF	HdGWO1	31	89	12	93	NA	NA	4942	NA	681	106
CNAG_04129	RPF	HdGWO1	1	4	1	1	NA	NA	46	NA	798	106
CNAG_04130	RPF	HdGWO1	6	85	0	16	NA	NA	13381	NA	1749	106
CNAG_04131	RPF	HdGWO1	19	75	18	45	NA	NA	8991	NA	3855	106
CNAG_04132	RPF	HdGWO1	30	56	19	142	0	0	16671	0	1032	106
CNAG_04133	RPF	HdGWO1	1	102	6	7	18	111	606	36	1341	106
CNAG_04136	RPF	HdGWO1	206	307	49	221	NA	NA	18795	NA	1182	106
CNAG_04137	RPF	HdGWO1	2	27	10	27	17	27	3074	11	3528	106
CNAG_04140	RPF	HdGWO1	0	0	0	0	0	0	1	0	240	106
CNAG_04141	RPF	HdGWO1	1	37	5	105	1	1	4797	7	1776	106
CNAG_04142	RPF	HdGWO1	0	0	0	0	NA	NA	518	NA	1593	106
CNAG_04146	RPF	HdGWO1	7	20	11	76	0	1	5448	2	2682	106
CNAG_04147	RPF	HdGWO1	2	16	27	64	0	0	12174	0	1512	106
CNAG_04148	RPF	HdGWO1	0	110	32	98	33	386	6801	9	2196	106
CNAG_04149	RPF	HdGWO1	31	275	59	241	NA	NA	8047	NA	2427	106
CNAG_04150	RPF	HdGWO1	6	9	0	5	NA	NA	2281	NA	3111	106
CNAG_04151	RPF	HdGWO1	18	79	12	110	4	46	9571	9	3687	106
CNAG_04152	RPF	HdGWO1	10	115	24	90	9	16	3915	4	1269	106
CNAG_04153	RPF	HdGWO1	0	153	52	112	4	35	674	0	771	106
CNAG_04154	RPF	HdGWO1	0	0	0	0	0	0	6	0	432	106
CNAG_04155	RPF	HdGWO1	177	1512	7	411	NA	NA	27166	NA	279	106
CNAG_04156	RPF	HdGWO1	409	1231	22	202	NA	NA	18008	NA	1074	106
CNAG_04157	RPF	HdGWO1	6	63	7	75	NA	NA	4117	NA	1002	106
CNAG_04158	RPF	HdGWO1	34	71	18	79	NA	NA	6290	NA	2646	106
CNAG_04159	RPF	HdGWO1	8	44	12	44	NA	NA	6048	NA	1572	106
CNAG_04160	RPF	HdGWO1	0	0	0	3	NA	NA	25	NA	357	106
CNAG_04161	RPF	HdGWO1	72	97	6	65	NA	NA	3864	NA	1995	106
CNAG_04162	RPF	HdGWO1	1	49	1	23	NA	NA	3991	NA	1704	106
CNAG_04163	RPF	HdGWO1	52	256	1	17	NA	NA	9723	NA	3078	106
CNAG_04164	RPF	HdGWO1	4	11	8	42	0	0	2489	1	2052	106
CNAG_04165	RPF	HdGWO1	0	0	2	7	0	0	1128	0	978	106
CNAG_04166	RPF	HdGWO1	104	238	0	14	NA	NA	7766	NA	816	106
CNAG_04167	RPF	HdGWO1	14	46	3	4	NA	NA	1296	NA	1416	106
CNAG_04168	RPF	HdGWO1	696	1728	23	692	NA	NA	38777	NA	585	106
CNAG_04169	RPF	HdGWO1	6	29	21	123	19	61	1872	17	510	106
CNAG_04170	RPF	HdGWO1	27	112	13	102	7	36	6081	7	1773	106
CNAG_04171	RPF	HdGWO1	7	87	51	405	NA	NA	12172	NA	756	106
CNAG_04172	RPF	HdGWO1	31	45	8	34	NA	NA	2481	NA	2478	106
CNAG_04173	RPF	HdGWO1	12	167	32	134	NA	NA	5671	NA	1383	106
CNAG_04174	RPF	HdGWO1	3	12	6	9	3	5	1692	1	3606	106
CNAG_04175	RPF	HdGWO1	153	860	6	105	0	2	16468	9	1347	106
CNAG_04176	RPF	HdGWO1	36	148	3	10	3	7	3597	12	2082	106
CNAG_04177	RPF	HdGWO1	42	99	22	144	NA	NA	3567	NA	882	106
CNAG_04178	RPF	HdGWO1	1	8	10	28	0	0	3028	0	1911	106
CNAG_04179	RPF	HdGWO1	55	264	76	428	26	130	116481	2	1893	106
CNAG_04180	RPF	HdGWO1	350	1051	52	589	4	5	27262	0	765	106
CNAG_04181	RPF	HdGWO1	82	238	20	194	0	1	7831	2	1140	106
CNAG_04182	RPF	HdGWO1	37	127	27	224	NA	NA	18332	NA	627	106
CNAG_04183	RPF	HdGWO1	124	327	21	130	NA	NA	16837	NA	3192	106
CNAG_04184	RPF	HdGWO1	2	8	1	17	10	106	903	0	2967	106
CNAG_04185	RPF	HdGWO1	7	12	0	5	NA	NA	304	NA	771	106
CNAG_04186	RPF	HdGWO1	6	16	2	22	NA	NA	1062	NA	609	106
CNAG_04187	RPF	HdGWO1	19	45	1	19	140	231	1122	7	1797	106
CNAG_04188	RPF	HdGWO1	29	66	101	192	NA	NA	4262	NA	726	106
CNAG_04189	RPF	HdGWO1	86	167	221	900	NA	NA	48218	NA	1914	106
CNAG_04190	RPF	HdGWO1	4	25	27	106	2	6	36933	0	2796	106
CNAG_04191	RPF	HdGWO1	10	33	25	100	NA	NA	8700	NA	2802	106
CNAG_04192	RPF	HdGWO1	0	460	115	322	NA	NA	58249	NA	4068	106
CNAG_04193	RPF	HdGWO1	16	94	15	81	NA	NA	5131	NA	555	106
CNAG_04194	RPF	HdGWO1	28	71	39	395	0	2	23871	0	999	106
CNAG_04195	RPF	HdGWO1	19	45	9	63	NA	NA	1679	NA	912	106
CNAG_04196	RPF	HdGWO1	56	329	80	378	NA	NA	21068	NA	1173	106
CNAG_04197	RPF	HdGWO1	25	36	11	48	NA	NA	8130	NA	3666	106
CNAG_04198	RPF	HdGWO1	4	24	3	20	0	0	5437	0	3228	106
CNAG_04199	RPF	HdGWO1	12	58	7	32	NA	NA	834	NA	579	106
CNAG_04200	RPF	HdGWO1	0	8	0	5	1	6	1001	0	4083	106
CNAG_04201	RPF	HdGWO1	0	1	0	0	NA	NA	177	NA	2013	106
CNAG_04202	RPF	HdGWO1	24	45	3	70	NA	NA	3338	NA	1953	106
CNAG_04203	RPF	HdGWO1	45	153	19	66	1	1	7591	2	840	106
CNAG_04204	RPF	HdGWO1	56	551	53	306	NA	NA	6928	NA	342	106
CNAG_04205	RPF	HdGWO1	5	79	41	126	0	1	5745	0	1548	106
CNAG_04206	RPF	HdGWO1	85	127	16	124	0	9	2818	0	513	106
CNAG_04207	RPF	HdGWO1	2	19	28	257	NA	NA	11314	NA	2022	106
CNAG_04208	RPF	HdGWO1	15	211	6	130	NA	NA	5647	NA	1386	106
CNAG_04209	RPF	HdGWO1	20	207	68	666	NA	NA	24109	NA	1068	106
CNAG_04210	RPF	HdGWO1	24	27	6	19	NA	NA	10915	NA	1698	106
CNAG_04211	RPF	HdGWO1	0	15	9	149	NA	NA	13853	NA	2010	106
CNAG_04212	RPF	HdGWO1	57	167	16	58	NA	NA	21233	NA	492	106
CNAG_04213	RPF	HdGWO1	2	8	5	42	2	28	7048	18	3789	106
CNAG_04215	RPF	HdGWO1	152	720	216	1169	NA	NA	67600	NA	1746	106
CNAG_04216	RPF	HdGWO1	0	0	0	0	0	0	2	13	360	106
CNAG_04217	RPF	HdGWO1	18	64	15	63	1	1	4157	0	1656	106
CNAG_04218	RPF	HdGWO1	12	19	16	43	0	0	1238	2	876	106
CNAG_04219	RPF	HdGWO1	97	661	392	1032	1	1	31512	0	564	106
CNAG_04220	RPF	HdGWO1	2	8	0	6	0	0	2322	0	2250	106
CNAG_04221	RPF	HdGWO1	1	5	41	130	NA	NA	9488	NA	1971	106
CNAG_04222	RPF	HdGWO1	173	1010	56	265	4	4	19201	0	2406	106
CNAG_04223	RPF	HdGWO1	0	0	0	0	0	0	7	1	345	106
CNAG_04224	RPF	HdGWO1	18	199	29	143	NA	NA	9706	NA	1854	106
CNAG_04225	RPF	HdGWO1	0	2	0	0	0	0	42	4	1527	106
CNAG_04226	RPF	HdGWO1	10	216	73	208	35	111	14463	467	1689	106
CNAG_04227	RPF	HdGWO1	4	24	8	78	NA	NA	16596	NA	5469	106
CNAG_04228	RPF	HdGWO1	8	16	0	15	NA	NA	566	NA	996	106
CNAG_04229	RPF	HdGWO1	35	51	3	79	NA	NA	3583	NA	900	106
CNAG_04230	RPF	HdGWO1	17	97	30	119	0	0	10123	0	1614	106
CNAG_04231	RPF	HdGWO1	46	75	22	45	NA	NA	2285	NA	2523	106
CNAG_04232	RPF	HdGWO1	14	81	14	27	NA	NA	2650	NA	438	106
CNAG_04233	RPF	HdGWO1	0	0	0	0	13	43	731	1	1716	106
CNAG_04234	RPF	HdGWO1	56	414	9	67	NA	NA	4621	NA	714	106
CNAG_04235	RPF	HdGWO1	109	374	124	703	NA	NA	20143	NA	453	106
CNAG_04236	RPF	HdGWO1	116	740	56	784	NA	NA	21083	NA	747	106
CNAG_04237	RPF	HdGWO1	817	1307	31	926	0	0	13208	0	288	106
CNAG_04238	RPF	HdGWO1	0	22	15	34	NA	NA	845	NA	870	106
CNAG_04239	RPF	HdGWO1	56	75	14	54	0	0	2918	0	2046	106
CNAG_04240	RPF	HdGWO1	184	301	23	213	NA	NA	3607	NA	318	106
CNAG_04241	RPF	HdGWO1	2	7	2	14	NA	NA	1196	NA	6861	106
CNAG_04242	RPF	HdGWO1	45	109	28	33	0	0	3028	0	1545	106
CNAG_04243	RPF	HdGWO1	32	134	3	150	NA	NA	8875	NA	3339	106
CNAG_04244	RPF	HdGWO1	0	52	14	37	NA	NA	3997	NA	2586	106
CNAG_04245	RPF	HdGWO1	72	140	16	29	NA	NA	6483	NA	2490	106
CNAG_04246	RPF	HdGWO1	0	8	0	8	NA	NA	15	NA	333	106
CNAG_04247	RPF	HdGWO1	4	4	0	0	12	31	815	1	3165	106
CNAG_04248	RPF	HdGWO1	3	16	42	84	0	0	3591	0	1008	106
CNAG_04252	RPF	HdGWO1	1	16	0	10	1	1	1412	4	2586	106
CNAG_04253	RPF	HdGWO1	6	121	3	16	NA	NA	1590	NA	1722	106
CNAG_04254	RPF	HdGWO1	2	7	0	8	3	7	432	7	1539	106
CNAG_04255	RPF	HdGWO1	22	33	16	53	0	0	1326	0	831	106
CNAG_04256	RPF	HdGWO1	7	28	10	17	6	14	451	1	1791	106
CNAG_04257	RPF	HdGWO1	112	297	42	83	NA	NA	33493	NA	1128	106
CNAG_04258	RPF	HdGWO1	76	123	68	243	0	0	3403	1	552	106
CNAG_04259	RPF	HdGWO1	575	1009	152	680	NA	NA	39322	NA	618	106
CNAG_04260	RPF	HdGWO1	62	178	2	63	0	0	14566	0	1632	106
CNAG_04261	RPF	HdGWO1	47	87	8	40	NA	NA	2760	NA	987	106
CNAG_04262	RPF	HdGWO1	1	5	7	14	NA	NA	411	NA	1848	106
CNAG_04263	RPF	HdGWO1	1	7	7	22	0	0	2213	0	2331	106
CNAG_04264	RPF	HdGWO1	67	216	1	59	0	0	7999	0	1818	106
CNAG_04265	RPF	HdGWO1	35	122	1	20	0	0	14919	0	1728	106
CNAG_04266	RPF	HdGWO1	14	75	14	72	NA	NA	6342	NA	1179	106
CNAG_04267	RPF	HdGWO1	15	55	36	89	0	2	6536	2	957	106
CNAG_04268	RPF	HdGWO1	41	84	2	56	8	75	1574	2	2160	106
CNAG_04269	RPF	HdGWO1	88	329	101	179	NA	NA	6764	NA	1209	106
CNAG_04270	RPF	HdGWO1	9	39	13	44	NA	NA	3317	NA	810	106
CNAG_04271	RPF	HdGWO1	4	37	8	45	4	34	19265	57	1626	106
CNAG_04272	RPF	HdGWO1	52	116	115	338	0	0	11265	0	1089	106
CNAG_04273	RPF	HdGWO1	84	278	98	371	NA	NA	15351	NA	759	106
CNAG_04274	RPF	HdGWO1	0	1	0	1	1	2	90	0	1125	106
CNAG_04275	RPF	HdGWO1	13	59	7	37	NA	NA	806	NA	1428	106
CNAG_04276	RPF	HdGWO1	25	80	13	149	NA	NA	7250	NA	1605	106
CNAG_04277	RPF	HdGWO1	20	39	3	6	24	33	1639	5	3075	106
CNAG_04278	RPF	HdGWO1	47	115	11	104	0	0	7574	0	2412	106
CNAG_04279	RPF	HdGWO1	13	22	20	107	0	0	12571	0	2637	106
CNAG_04280	RPF	HdGWO1	4	10	0	4	4	14	87	7	1308	106
CNAG_04281	RPF	HdGWO1	2	45	44	189	NA	NA	4667	NA	891	106
CNAG_04282	RPF	HdGWO1	52	98	12	31	NA	NA	3027	NA	2424	106
CNAG_04283	RPF	HdGWO1	38	152	37	103	NA	NA	3055	NA	2301	106
CNAG_04284	RPF	HdGWO1	20	95	7	616	0	0	44876	0	1323	106
CNAG_04285	RPF	HdGWO1	8	40	32	135	2	7	5751	0	786	106
CNAG_04286	RPF	HdGWO1	38	288	73	542	NA	NA	12559	NA	498	106
CNAG_04287	RPF	HdGWO1	56	193	48	668	NA	NA	22208	NA	486	106
CNAG_04288	RPF	HdGWO1	152	200	4	37	NA	NA	3938	NA	753	106
CNAG_04289	RPF	HdGWO1	1	11	12	34	0	0	5910	0	2727	106
CNAG_04290	RPF	HdGWO1	91	2060	794	1877	NA	NA	22955	NA	219	106
CNAG_04291	RPF	HdGWO1	82	271	29	141	5	10	8557	1	1041	106
CNAG_04292	RPF	HdGWO1	4	416	5	787	NA	NA	29356	NA	996	106
CNAG_04293	RPF	HdGWO1	3	5	1	23	0	0	3719	0	3141	106
CNAG_04294	RPF	HdGWO1	48	69	19	58	NA	NA	800	NA	549	106
CNAG_04295	RPF	HdGWO1	18	42	4	36	9	18	2377	16	993	106
CNAG_04296	RPF	HdGWO1	13	70	2	59	0	0	2986	40	945	106
CNAG_04297	RPF	HdGWO1	4	50	20	54	NA	NA	4098	NA	927	106
CNAG_04298	RPF	HdGWO1	44	427	13	197	NA	NA	18123	NA	2685	106
CNAG_04299	RPF	HdGWO1	16	65	21	228	43	91	2378	13	321	106
CNAG_04300	RPF	HdGWO1	66	201	16	214	63	141	4432	10	621	106
CNAG_04301	RPF	HdGWO1	9	64	20	120	0	0	4592	0	2022	106
CNAG_04302	RPF	HdGWO1	6	22	11	19	NA	NA	3107	NA	2082	106
CNAG_04303	RPF	HdGWO1	17	38	7	123	NA	NA	9245	NA	2463	106
CNAG_04304	RPF	HdGWO1	150	283	11	981	0	0	70001	0	1659	106
CNAG_04305	RPF	HdGWO1	2	28	14	26	1	1	2762	0	1380	106
CNAG_04306	RPF	HdGWO1	40	254	17	223	NA	NA	5857	NA	471	106
CNAG_04307	RPF	HdGWO1	14	97	6	36	NA	NA	3454	NA	936	106
CNAG_04308	RPF	HdGWO1	116	247	2	35	0	0	8723	0	990	106
CNAG_04309	RPF	HdGWO1	3	15	3	10	0	0	1071	1	882	106
CNAG_04310	RPF	HdGWO1	1	3	16	51	0	0	3351	0	1632	106
CNAG_04311	RPF	HdGWO1	8	9	0	14	NA	NA	2404	NA	1548	106
CNAG_04312	RPF	HdGWO1	47	233	136	471	NA	NA	25710	NA	1305	106
CNAG_04313	RPF	HdGWO1	226	422	149	914	8	41	36000	96	1182	106
CNAG_04314	RPF	HdGWO1	11	93	13	21	0	0	1994	0	1638	106
CNAG_04315	RPF	HdGWO1	32	143	28	107	NA	NA	6906	NA	1683	106
CNAG_04316	RPF	HdGWO1	9	42	5	52	NA	NA	7027	NA	2778	106
CNAG_04317	RPF	HdGWO1	0	0	0	0	0	0	22	0	1317	106
