Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_05624 Protein	0.000	No mitochondrial presequence	12(MPP)	0.333		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05626 Protein	0.000	No mitochondrial presequence	41(MPP), 42(Icp55)	0.171		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05627 Protein	0.000	No mitochondrial presequence	49(MPP)	0.020	46-50	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05628 Protein	0.000	No mitochondrial presequence	60(MPP)	0.050	53-57,57-61	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05629 Protein	0.000	No mitochondrial presequence	7(MPP)	0.429	91-95	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05630 Protein	0.000	No mitochondrial presequence	13(MPP)	0.154	67-71	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05631 Protein	0.000	No mitochondrial presequence	22(MPP), 30(Oct1)	0.273	83-87	1-10-high	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
CNAG_05632 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.023	42-46	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05633 Protein	0.000	No mitochondrial presequence	16(MPP)	0.062		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05634 Protein	0.000	No mitochondrial presequence	13(MPP)	0.308	4-8	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05635 Protein	0.000	No mitochondrial presequence	16(MPP), 24(Oct1)	0.250	8-12,70-74	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	8-13	-	
CNAG_05636 Protein	0.000	No mitochondrial presequence	10(MPP)	0.300	7-11,44-48,48-52	2-11-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
CNAG_05637 Protein	0.000	No mitochondrial presequence	22(MPP)	0.045	65-69	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05638 Protein	0.000	No mitochondrial presequence	67(MPP)	-0.045		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05639 Protein	0.000	No mitochondrial presequence	24(MPP)	0.083		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05640 Protein	0.000	No mitochondrial presequence	41(MPP)	0.122		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05641 Protein	0.000	No mitochondrial presequence	19(MPP)	0.105		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05642 Protein	0.000	No mitochondrial presequence	89(MPP)	-0.034	89-93	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05643 Protein	0.000	No mitochondrial presequence	50(MPP)	0.220		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05644 Protein	0.000	No mitochondrial presequence	56(MPP)	0.018		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05645 Protein	0.000	No mitochondrial presequence	5(MPP)	0.200	88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05646 Protein	0.000	No mitochondrial presequence	66(MPP)	0.152	41-45,79-83	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05647 Protein	0.000	No mitochondrial presequence	20(MPP), 28(Oct1)	0.200	41-45	19-28-high	-	-	-	-	-	-	3-8	-	-	-	-	-	-	2-7	
CNAG_05648 Protein	0.000	No mitochondrial presequence	26(MPP)	0.038	35-39,54-58	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05649 Protein	0.000	No mitochondrial presequence	69(MPP)	-0.014	48-52,94-98	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05650 Protein	0.000	No mitochondrial presequence	66(MPP)	-0.152	35-39	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05652 Protein	0.000	No mitochondrial presequence	37(MPP)	0.027	79-83	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05653 Protein	0.000	No mitochondrial presequence	35(MPP)	-0.029		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05654 Protein	0.000	No mitochondrial presequence	66(MPP)	-0.015	91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05655 Protein	0.000	No mitochondrial presequence	12(MPP)	0.333	61-65,74-78,93-97	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05656 Protein	0.000	No mitochondrial presequence	58(MPP)	0.069		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05657 Protein	0.000	No mitochondrial presequence	20(MPP)	0.050	25-29	13-22-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
CNAG_05658 Protein	0.000	No mitochondrial presequence	76(MPP)	-0.026		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05659 Protein	0.000	No mitochondrial presequence	54(MPP)	0.056	60-64	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05660 Protein	0.000	No mitochondrial presequence	72(MPP)	0.056		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05661 Protein	0.000	No mitochondrial presequence	58(MPP)	0.000	52-56	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05662 Protein	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.053	83-87	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05663 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.036		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05664 Protein	0.000	No mitochondrial presequence	36(MPP)	0.028		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05665 Protein	0.000	No mitochondrial presequence	18(MPP), 26(Oct1)	0.111	4-8,15-19	8-19-high	17-22	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05666 Protein	0.000	No mitochondrial presequence	31(MPP), 32(Icp55)	-0.161	80-84	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05667 Protein	0.000	No mitochondrial presequence	58(MPP)	0.000	28-32	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05668 Protein	0.000	No mitochondrial presequence	67(MPP)	0.015	1-5	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05670 Protein	0.000	No mitochondrial presequence	83(MPP), 91(Oct1)	0.084	65-69,80-84	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05671 Protein	0.000	No mitochondrial presequence	77(MPP)	-0.091		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05672 Protein	0.000	No mitochondrial presequence	43(MPP)	0.233	36-40,51-55	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05673 Protein	0.000	No mitochondrial presequence	13(MPP)	0.154	14-18	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05674 Protein	0.000	No mitochondrial presequence	67(MPP)	0.060		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05675 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100	30-34	5-14-high	-	-	-	-	-	-	7-12	-	-	-	-	-	-	6-11	
CNAG_05676 Protein	0.000	No mitochondrial presequence	9(MPP)	-0.111	96-100	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05677 Protein	0.000	No mitochondrial presequence	26(MPP)	-0.077		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05678 Protein	0.000	No mitochondrial presequence	28(MPP), 36(Oct1)	0.107	25-29,91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
CNAG_05679 Protein	0.000	No mitochondrial presequence	39(MPP)	0.077	19-23,42-46,55-59,85-89	1-10-low	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
CNAG_05682 Protein	0.000	No mitochondrial presequence	38(MPP)	0.079	38-42,71-75	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05683 Protein	0.000	No mitochondrial presequence	19(MPP), 27(Oct1)	0.211	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05684 Protein	0.000	No mitochondrial presequence	16(MPP)	0.125		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05685 Protein	0.000	No mitochondrial presequence	58(MPP)	-0.138		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05686 Protein	0.000	No mitochondrial presequence	46(MPP)	-0.043	80-84	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05687 Protein	0.000	No mitochondrial presequence	37(MPP), 38(Icp55)	0.054	44-48,49-53	21-30-high	-	-	-	-	-	-	-	24-29	-	-	-	-	-	-	
CNAG_05688 Protein	0.000	No mitochondrial presequence	87(MPP)	-0.011		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05689 Protein	0.000	No mitochondrial presequence	47(MPP)	-0.106	21-25	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05690 Protein	0.000	No mitochondrial presequence	14(MPP)	0.071		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05691 Protein	0.000	No mitochondrial presequence	52(MPP)	0.058		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05692 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.018		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05693 Protein	0.000	No mitochondrial presequence	30(MPP), 31(Icp55)	-0.067	67-71	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05694 Protein	0.000	No mitochondrial presequence	10(MPP), 11(Icp55)	0.200	7-11,65-69	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05695 Protein	0.000	No mitochondrial presequence	30(MPP)	0.000	70-74	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05696 Protein	0.000	No mitochondrial presequence	6(MPP)	0.333		3-12-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
CNAG_05697 Protein	0.000	No mitochondrial presequence	15(MPP)	0.067	30-34	7-16-high	-	-	-	-	-	12-17	-	-	-	-	-	-	-	11-16	
CNAG_05698 Protein	0.000	No mitochondrial presequence	56(MPP)	0.036		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05699 Protein	0.000	No mitochondrial presequence	8(MPP)	-0.125		18-27-high	-	-	-	-	-	-	5-10	-	-	-	-	-	-	-	
CNAG_05700 Protein	0.000	No mitochondrial presequence	66(MPP)	-0.015	60-64	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05701 Protein	0.000	No mitochondrial presequence	79(MPP)	-0.076		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05702 Protein	0.000	No mitochondrial presequence	66(MPP)	-0.045	41-45	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05703 Protein	0.000	No mitochondrial presequence	21(MPP)	0.095		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05704 Protein	0.000	No mitochondrial presequence	13(MPP)	0.231	67-71	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05705 Protein	0.000	No mitochondrial presequence	24(MPP)	0.208		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05706 Protein	0.000	No mitochondrial presequence	61(MPP)	0.033		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05707 Protein	0.000	No mitochondrial presequence	65(MPP)	0.062		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05708 Protein	0.000	No mitochondrial presequence	61(MPP)	-0.033	91-95	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05711 Protein	0.000	No mitochondrial presequence	38(MPP)	-0.079		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05712 Protein	0.000	No mitochondrial presequence	23(MPP)	0.000	71-75	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05713 Protein	0.000	No mitochondrial presequence	53(MPP)	0.019		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05714 Protein	0.000	No mitochondrial presequence	40(MPP), 41(Icp55)	-0.100	45-49,49-53,72-76	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05715 Protein	0.000	No mitochondrial presequence	64(MPP)	0.109	1-5,64-68	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05716 Protein	0.000	No mitochondrial presequence	90(MPP)	-0.144		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05717 Protein	0.000	No mitochondrial presequence	78(MPP)	-0.013	37-41	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05718 Protein	0.000	No mitochondrial presequence	21(MPP)	0.048	54-58	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05719 Protein	0.000	No mitochondrial presequence	38(MPP)	-0.079	9-13	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05720 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.045	41-45	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05721 Protein	0.000	No mitochondrial presequence	36(MPP), 37(Icp55)	0.028	33-37,85-89	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05722 Protein	0.000	No mitochondrial presequence	21(MPP), 22(Icp55)	0.143	18-22,50-54	15-24-high	-	-	-	15-20	-	-	-	-	-	-	-	-	-	-	
CNAG_05723 Protein	0.000	No mitochondrial presequence	91(MPP)	-0.077		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05724 Protein	0.000	No mitochondrial presequence	7(MPP)	0.143	18-22	1-10-high	-	-	-	-	-	-	-	-	-	-	2-7	17-22	-	-	
CNAG_05725 Protein	0.000	No mitochondrial presequence	27(MPP), 28(Icp55)	0.222	35-39	8-17-high	-	-	-	-	-	-	10-15	-	-	-	-	-	-	9-14	
CNAG_05726 Protein	0.000	No mitochondrial presequence	35(MPP)	-0.029	33-37	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05727 Protein	0.000	No mitochondrial presequence	34(MPP)	0.059		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05728 Protein	0.000	No mitochondrial presequence	6(MPP), 7(Icp55)	0.167	11-15,57-61	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05729 Protein	0.000	No mitochondrial presequence	52(MPP)	-0.019		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05730 Protein	0.000	No mitochondrial presequence	75(MPP)	0.040	36-40	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05731 Protein	0.000	No mitochondrial presequence	82(MPP)	-0.012	7-11,47-51	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05732 Protein	0.000	No mitochondrial presequence	9(MPP)	0.111	86-90	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05733 Protein	0.000	No mitochondrial presequence	39(MPP)	0.154		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05734 Protein	0.000	No mitochondrial presequence	75(MPP)	-0.133	6-10,94-98	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05735 Protein	0.000	No mitochondrial presequence	22(MPP)	0.091		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05736 Protein	0.000	No mitochondrial presequence	53(MPP)	0.075		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05737 Protein	0.000	No mitochondrial presequence	11(MPP)	0.091	90-94	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05738 Protein	0.000	No mitochondrial presequence	7(MPP)	0.286		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05739 Protein	0.000	No mitochondrial presequence	32(MPP)	-0.125	34-38	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05740 Protein	0.000	No mitochondrial presequence	23(MPP)	0.043		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05741 Protein	0.000	No mitochondrial presequence	23(MPP)	0.087		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05742 Protein	0.000	No mitochondrial presequence	38(MPP)	0.026	92-96	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05743 Protein	0.000	No mitochondrial presequence	28(MPP)	0.000	30-34	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05744 Protein	0.000	No mitochondrial presequence	35(MPP)	0.086		12-21-high	-	-	20-25	-	-	-	-	-	15-20	-	-	-	-	-	
CNAG_05745 Protein	0.000	No mitochondrial presequence	31(MPP)	0.097		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05746 Protein	0.000	No mitochondrial presequence	81(MPP), 82(Icp55)	-0.025	74-78,78-82	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05747 Protein	0.000	No mitochondrial presequence	54(MPP)	0.074	44-48,95-99	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05748 Protein	0.000	No mitochondrial presequence	33(MPP)	-0.061	48-52	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05749 Protein	0.000	No mitochondrial presequence	44(MPP)	0.114		17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05750 Protein	0.000	No mitochondrial presequence	28(MPP), 29(Icp55)	0.214	69-73	4-13-low	-	-	-	-	-	-	25-30	-	-	24-29	-	-	-	-	
CNAG_05751 Protein	0.000	No mitochondrial presequence	17(MPP)	0.176		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05752 Protein	0.000	No mitochondrial presequence	68(MPP)	0.074	13-17	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05753 Protein	0.000	No mitochondrial presequence	22(MPP), 23(Icp55)	0.227	19-23,79-83,92-96,95-99	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05755 Protein	0.000	No mitochondrial presequence	30(MPP)	0.033	86-90	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05756 Protein	0.000	No mitochondrial presequence	48(MPP)	0.146	3-7	3-12-high	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
CNAG_05757 Protein	0.000	No mitochondrial presequence	74(MPP)	0.014		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05758 Protein	0.000	No mitochondrial presequence	72(MPP)	-0.014	38-42,69-73	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05759 Protein	0.000	No mitochondrial presequence	74(MPP), 75(Icp55)	0.041	53-57	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05760 Protein	0.000	No mitochondrial presequence	49(MPP)	0.020	52-56	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05761 Protein	0.000	No mitochondrial presequence	17(MPP)	-0.059	30-34,39-43,55-59	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05762 Protein	0.000	No mitochondrial presequence	39(MPP)	-0.077	39-43	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05763 Protein	0.000	No mitochondrial presequence	52(MPP)	0.115		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05764 Protein	0.000	No mitochondrial presequence	22(MPP)	0.182	16-20,19-23	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05765 Protein	0.000	No mitochondrial presequence	10(MPP)	0.300	2-6	8-17-high	-	-	-	-	-	-	-	-	-	-	-	1-6	2-7	-	
CNAG_05766 Protein	0.000	No mitochondrial presequence	61(MPP)	0.000	76-80	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05767 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.109		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05768 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.109		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05769 Protein	0.000	No mitochondrial presequence	71(MPP)	0.000	10-14	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05770 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.068		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05771 Protein	0.000	No mitochondrial presequence	26(MPP), 27(Icp55)	0.115	19-23,23-27	19-28-high	-	-	-	-	-	-	-	-	-	-	-	22-27	19-24,23-28	-	
CNAG_05772 Protein	0.000	No mitochondrial presequence	12(MPP)	0.083		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05773 Protein	0.000	No mitochondrial presequence	15(MPP)	0.000		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05774 Protein	0.000	No mitochondrial presequence	45(MPP)	-0.089		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05775 Protein	0.000	No mitochondrial presequence	32(MPP)	0.125		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05776 Protein	0.000	No mitochondrial presequence	29(MPP)	0.069	63-67	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05777 Protein	0.000	No mitochondrial presequence	65(MPP)	0.015	77-81	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05778 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05781 Protein	0.000	No mitochondrial presequence	20(MPP)	0.050	69-73	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05782 Protein	0.000	No mitochondrial presequence	79(MPP)	-0.025		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05783 Protein	0.000	No mitochondrial presequence	33(MPP)	0.121		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05784 Protein	0.000	No mitochondrial presequence	68(MPP)	-0.118	53-57	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05785 Protein	0.000	No mitochondrial presequence	19(MPP)	0.158	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05786 Protein	0.000	No mitochondrial presequence	41(MPP)	0.073		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05787 Protein	0.000	No mitochondrial presequence	70(MPP)	-0.143	67-71,81-85	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05788 Protein	0.000	No mitochondrial presequence	58(MPP)	0.069	18-22,96-100	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05789 Protein	0.000	No mitochondrial presequence	55(MPP)	0.055	48-52,52-56	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05790 Protein	0.000	No mitochondrial presequence	19(MPP)	-0.105	16-20,24-28	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05791 Protein	0.000	No mitochondrial presequence	24(MPP)	0.042		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05792 Protein	0.000	No mitochondrial presequence	4(MPP)	0.500		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05793 Protein	0.000	No mitochondrial presequence	59(MPP)	0.017	12-16	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05794 Protein	0.000	No mitochondrial presequence	17(MPP)	0.235	59-63	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05795 Protein	0.000	No mitochondrial presequence	75(MPP)	0.080	3-7	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05797 Protein	0.000	No mitochondrial presequence	9(MPP), 10(Icp55)	0.111	6-10,14-18	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05798 Protein	0.000	No mitochondrial presequence	69(MPP), 77(Oct1)	0.087		9-18-low	-	-	-	-	-	-	-	3-8	-	2-7	-	-	-	-	
CNAG_05799 Protein	0.000	No mitochondrial presequence	7(MPP)	0.000		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05800 Protein	0.000	No mitochondrial presequence	17(MPP)	0.294	2-6,39-43	21-30-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
CNAG_05801 Protein	0.000	No mitochondrial presequence	30(MPP)	0.133	17-21	10-19-high	19-24	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05802 Protein	0.000	No mitochondrial presequence	10(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05803 Protein	0.000	No mitochondrial presequence	63(MPP), 64(Icp55)	-0.016	31-35	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05804 Protein	0.000	No mitochondrial presequence	27(MPP)	-0.074		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05805 Protein	0.000	No mitochondrial presequence	29(MPP)	0.172	1-5,75-79	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05806 Protein	0.000	No mitochondrial presequence	77(MPP)	0.013	26-30,75-79	12-21-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
CNAG_05807 Protein	0.000	No mitochondrial presequence	22(MPP)	0.091		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05808 Protein	0.000	No mitochondrial presequence	27(MPP)	0.037	69-73	7-16-high	-	-	-	-	-	-	9-14	-	-	-	-	-	-	8-13	
CNAG_05809 Protein	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	0.176	70-74	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_05810 Protein	0.000	No mitochondrial presequence	13(MPP)	0.231		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
