Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_07422 Ntermext	0.000	No mitochondrial presequence	72(MPP)	-0.014		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07423 Ntermext	0.132	No mitochondrial presequence	61(MPP)	0.180	14-18	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07424 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.088		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07425 Ntermext	0.021	No mitochondrial presequence	17(MPP)	0.118	17-21,25-29	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07426 Ntermext	0.047	No mitochondrial presequence	18(MPP)	0.111		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07427 Ntermext	0.020	No mitochondrial presequence	88(MPP)	0.057	85-89	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07428 Ntermext	0.019	No mitochondrial presequence	74(MPP)	0.027	21-25	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07429 Ntermext	0.976	Possessing mitochondrial presequence	17(MPP)	0.235		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07430 Ntermext	0.007	No mitochondrial presequence	34(MPP)	0.059	13-17	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07431 Ntermext	0.023	No mitochondrial presequence	31(MPP)	0.129	4-8,28-32	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07432 Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.103	93-97	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07433 Ntermext	0.012	No mitochondrial presequence	7(MPP)	0.143		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07434 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.093		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07435 Ntermext	0.006	No mitochondrial presequence	7(MPP)	0.143	44-48	7-19-low	6-11	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07436 Ntermext	0.005	No mitochondrial presequence	55(MPP)	0.036	45-49	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07437 Ntermext	0.012	No mitochondrial presequence	32(MPP)	0.062	25-29,29-33	20-29-low	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
CNAG_07438 Ntermext	0.003	No mitochondrial presequence	17(MPP)	0.059	14-18,27-31	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07439 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.105		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07440 Ntermext	0.000	No mitochondrial presequence	60(MPP)	-0.017		1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07441 Ntermext	0.011	No mitochondrial presequence	25(MPP)	0.040	51-55,55-59	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07442 Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.015	21-25	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07443 Ntermext	0.000	No mitochondrial presequence	57(MPP)	-0.123		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07444 Ntermext	0.000	No mitochondrial presequence	35(MPP)	-0.143	23-27,85-89	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07445 Ntermext	0.054	No mitochondrial presequence	51(MPP), 52(Icp55)	0.020	12-16,74-78,79-83	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07446 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.049	46-50	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07447 Ntermext	0.000	No mitochondrial presequence	51(MPP)	-0.059		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07448 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.056		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07449 Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.175		11-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07450 Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.029		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07453 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.019		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07454 Ntermext	0.000	No mitochondrial presequence	95(MPP)	0.042	85-89	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07456 Ntermext	0.000	No mitochondrial presequence	44(MPP), 45(Icp55)	-0.091		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07457 Ntermext	0.000	No mitochondrial presequence	7(MPP)	-0.143		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07458 Ntermext	0.591	Possessing mitochondrial presequence	10(MPP)	0.200	1-5,14-18	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	14-19	-	
CNAG_07459 Ntermext	0.005	No mitochondrial presequence	53(MPP)	0.075	11-15,18-22,37-41,50-54	17-26-low	-	-	-	-	-	-	-	-	-	-	-	17-22	-	-	
CNAG_07460 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07462 Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.087	96-100	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07463 Ntermext	0.778	Possessing mitochondrial presequence	10(MPP)	0.200	40-44	9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07464 Ntermext	0.112	No mitochondrial presequence	13(MPP), 14(Icp55)	0.077	75-79	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07465 Ntermext	0.004	No mitochondrial presequence	19(MPP)	0.053	21-25,49-53	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07466 Ntermext	0.003	No mitochondrial presequence	45(MPP)	0.133		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07469 Ntermext	0.017	No mitochondrial presequence	23(MPP), 24(Icp55)	0.043		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07470 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.000		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07471 Ntermext	0.331	No mitochondrial presequence	18(MPP)	0.056	51-55,75-79,96-100	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07472 Ntermext	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.035		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07473 Ntermext	0.881	Possessing mitochondrial presequence	26(MPP), 27(Icp55)	0.192	2-6,9-13,77-81,80-84	1-13-high	-	-	-	-	-	5-10	-	-	-	-	-	-	-	-	
CNAG_07474 Ntermext	0.332	No mitochondrial presequence	26(MPP)	0.038	23-27,88-92	15-26-low	-	-	-	-	-	-	-	-	-	-	-	22-27	-	-	
CNAG_07475 Ntermext	0.176	No mitochondrial presequence	27(MPP)	0.148	85-89	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07476 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.062		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07477 Ntermext	0.028	No mitochondrial presequence	18(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07478 Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.030	30-34	20-29-low	-	5-10	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07480 Ntermext	0.000	No mitochondrial presequence	58(MPP)	-0.086	1-5	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07481 Ntermext	0.000	No mitochondrial presequence	11(MPP)	-0.091		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07482 Ntermext	0.031	No mitochondrial presequence	18(MPP)	0.000	15-19	12-21-high	-	-	-	-	-	-	-	-	-	-	-	14-19	15-20	-	
CNAG_07483 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.018	34-38,72-76	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07485 Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.033	69-73	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07486 Ntermext	0.004	No mitochondrial presequence	48(MPP)	0.021	6-10,67-71	8-17-high	-	-	-	-	-	-	-	-	-	-	-	5-10	-	-	
CNAG_07487 Ntermext	0.034	No mitochondrial presequence	34(MPP)	0.059	12-16,71-75	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	12-17	-	
CNAG_07488 Ntermext	0.003	No mitochondrial presequence	88(MPP)	0.057	29-33,59-63,95-99	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07489 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.059		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07490 Ntermext	0.097	No mitochondrial presequence	21(MPP)	0.095	57-61	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07491 Ntermext	0.007	No mitochondrial presequence	41(MPP), 42(Icp55)	-0.049		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07493 Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.225	65-69,91-95	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07494 Ntermext	0.000	No mitochondrial presequence	9(MPP)	-0.111	78-82	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07495 Ntermext	0.006	No mitochondrial presequence	47(MPP)	0.106		18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07496 Ntermext	0.003	No mitochondrial presequence	10(MPP)	0.100	28-32	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07498 Ntermext	0.000	No mitochondrial presequence	40(MPP), 48(Oct1)	0.025	92-96	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07499 Ntermext	0.000	No mitochondrial presequence	78(MPP)	0.013		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07502 Ntermext	0.000	No mitochondrial presequence	81(MPP)	-0.049	4-8,78-82	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07505 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.031	4-8	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07506 Ntermext	0.003	No mitochondrial presequence	77(MPP)	-0.013		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07507 Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.105	76-80	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07508 Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.040	1-5,22-26	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07509 Ntermext	0.873	Possessing mitochondrial presequence	41(MPP), 42(Icp55)	0.146	5-9,10-14,26-30	1-10-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
CNAG_07510 Ntermext	0.013	No mitochondrial presequence	49(MPP)	0.041	20-24,78-82,92-96	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07511 Ntermext	0.013	No mitochondrial presequence	36(MPP)	0.083	33-37	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07512 Ntermext	0.165	No mitochondrial presequence	24(MPP)	0.083	2-6,5-9	10-19-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
CNAG_07513 Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07514 Ntermext	0.034	No mitochondrial presequence	48(MPP)	0.104	16-20	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07516 Ntermext	0.007	No mitochondrial presequence	7(MPP)	0.714		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07517 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07518 Ntermext	0.010	No mitochondrial presequence	87(MPP)	-0.126	81-85	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07519 Ntermext	0.009	No mitochondrial presequence	20(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07520 Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.071	44-48	11-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07521 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07522 Ntermext	0.000	No mitochondrial presequence	81(MPP), 82(Icp55)	0.012		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07523 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.043	52-56,70-74	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07524 Ntermext	0.029	No mitochondrial presequence	30(MPP)	0.067		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07526 Ntermext	0.006	No mitochondrial presequence	88(MPP)	0.023	66-70	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07527 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.333	18-22,67-71	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07528 Ntermext	0.000	No mitochondrial presequence	73(MPP), 74(Icp55)	-0.014	41-45	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07529 Ntermext	0.031	No mitochondrial presequence	20(MPP)	-0.050	17-21,23-27	11-21-low	-	-	-	-	-	-	-	-	-	-	-	22-27	23-28	-	
CNAG_07530 Ntermext	0.003	No mitochondrial presequence	10(MPP)	0.100	30-34,39-43	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07531 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.000	24-28,67-71	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07532 Ntermext	0.007	No mitochondrial presequence	34(MPP)	0.029		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07533 Ntermext	0.005	No mitochondrial presequence	8(MPP)	0.375		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07534 Ntermext	0.016	No mitochondrial presequence	39(MPP)	0.051		21-30-low	-	-	-	-	-	-	23-28	-	-	-	-	-	-	22-27	
CNAG_07535 Ntermext	0.149	No mitochondrial presequence	8(MPP)	0.250	18-22,95-99	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07536 Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.160		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07537 Ntermext	0.098	No mitochondrial presequence	26(MPP)	0.077	20-24,94-98	19-30-high	-	-	-	-	-	23-28	-	-	-	-	-	-	-	-	
CNAG_07538 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.026		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07539 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.192		18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07540 Ntermext	0.010	No mitochondrial presequence	75(MPP)	0.093		9-18-low	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
CNAG_07541 Ntermext	0.000	No mitochondrial presequence	91(MPP)	-0.033		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07542 Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07544 Ntermext	0.032	No mitochondrial presequence	48(MPP)	0.042		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07545 Ntermext	0.004	No mitochondrial presequence	57(MPP)	0.105	11-15,73-77	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07546 Ntermext	0.458	Possessing mitochondrial presequence	32(MPP), 33(Icp55)	0.125	3-7,10-14,22-26	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07547 Ntermext	0.366	No mitochondrial presequence	19(MPP), 20(Icp55)	0.105	2-6	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07548 Ntermext	0.007	No mitochondrial presequence	14(MPP)	0.000		14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07549 Ntermext	0.032	No mitochondrial presequence	25(MPP), 26(Icp55)	0.080	5-9,22-26	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07550 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.000	63-67	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07551 Ntermext	0.008	No mitochondrial presequence	28(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07552 Ntermext	0.004	No mitochondrial presequence	44(MPP)	0.045	84-88	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07553 Ntermext	0.012	No mitochondrial presequence	25(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07554 Ntermext	0.054	No mitochondrial presequence	56(MPP)	0.125	24-28,69-73	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07555 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.182		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07556 Ntermext	0.363	No mitochondrial presequence	20(MPP)	0.050	86-90	4-13-low	-	-	-	-	-	-	-	23-28	-	22-27	-	-	-	-	
CNAG_07557 Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.026	48-52	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07558 Ntermext	0.003	No mitochondrial presequence	46(MPP)	0.000		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07559 Ntermext	0.000	No mitochondrial presequence	40(MPP), 48(Oct1)	0.000		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07560 Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.057	58-62	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07561 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.040	54-58,92-96	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07562 Ntermext	0.000	No mitochondrial presequence	36(MPP), 37(Icp55)	0.111		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07563 Ntermext	0.999	Possessing mitochondrial presequence	27(MPP)	0.222	70-74	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07564 Ntermext	0.007	No mitochondrial presequence	13(MPP)	0.154		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07565 Ntermext	0.148	No mitochondrial presequence	23(MPP)	0.130	82-86	16-25-low	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
CNAG_07566 Ntermext	0.004	No mitochondrial presequence	30(MPP)	0.133		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07567 Ntermext	0.000	No mitochondrial presequence	66(MPP)	-0.106		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07570 Ntermext	0.003	No mitochondrial presequence	54(MPP)	0.019		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07571 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.021	75-79	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07572 Ntermext	0.064	No mitochondrial presequence	9(MPP)	0.111	6-10	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07573 Ntermext	0.000	No mitochondrial presequence	34(MPP)	-0.029	19-23	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07574 Ntermext	0.000	No mitochondrial presequence	30(MPP)	-0.200	35-39,92-96	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07575 Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.017		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07576 Ntermext	0.011	No mitochondrial presequence	48(MPP)	0.062		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07578 Ntermext	0.055	No mitochondrial presequence	32(MPP)	0.188		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07579 Ntermext	0.039	No mitochondrial presequence	19(MPP), 20(Icp55)	0.053	48-52	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07580 Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.109	65-69	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07582 Ntermext	0.495	Possessing mitochondrial presequence	17(MPP)	0.235	24-28	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07583 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.174		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07584 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000	56-60,74-78,82-86	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07585 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.056	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07586 Ntermext	0.000	No mitochondrial presequence	76(MPP)	0.066	64-68	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07587 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.060		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07589 Ntermext	0.007	No mitochondrial presequence	39(MPP)	0.103	56-60	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07590 Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.051	69-73	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07591 Ntermext	0.945	Possessing mitochondrial presequence	50(MPP), 58(Oct1)	0.140	47-51	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07592 Ntermext	0.008	No mitochondrial presequence	28(MPP)	0.036		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07593 Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.065		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07594 Ntermext	0.058	No mitochondrial presequence	49(MPP)	0.061	6-10,61-65	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07595 Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.013		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07597 Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.029		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07598 Ntermext	0.075	No mitochondrial presequence	50(MPP)	0.040	94-98	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07599 Ntermext	0.003	No mitochondrial presequence	16(MPP)	0.062		5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07600 Ntermext	0.005	No mitochondrial presequence	26(MPP)	0.038	4-8,26-30	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07601 Ntermext	0.102	No mitochondrial presequence	41(MPP)	0.122	15-19,19-23,22-26	15-24-high	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
CNAG_07604 Ntermext	0.000	No mitochondrial presequence	61(MPP), 62(Icp55)	-0.049	58-62	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07605 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.188		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07607 Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.083		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07608 Ntermext	0.210	No mitochondrial presequence	28(MPP)	0.107	78-82	7-16-low	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
CNAG_07609 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.211	54-58	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07610 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.027		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07612 Ntermext	0.015	No mitochondrial presequence	53(MPP)	0.075	50-54,74-78	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07613 Ntermext	0.000	No mitochondrial presequence	72(MPP), 73(Icp55)	-0.111		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07619 Ntermext	0.072	No mitochondrial presequence	63(MPP)	0.095	66-70	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07620 Ntermext	0.004	No mitochondrial presequence	33(MPP)	0.242	20-24,74-78	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07621 Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000	56-60,74-78,82-86	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07622 Ntermext	0.008	No mitochondrial presequence	43(MPP), 44(Icp55)	0.023	20-24,74-78	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07625 Ntermext	0.013	No mitochondrial presequence	12(MPP)	0.000	16-20	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07626 Ntermext	0.020	No mitochondrial presequence	58(MPP)	0.086	59-63	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_07627 Ntermext	0.009	No mitochondrial presequence	40(MPP)	0.125		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
